Machine,Store,Journal,Hyp,Hyp_Sched,VM_Sched,RCU,F_size,R_Size,Threads,Mode,Freq,Throughput
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,7741421.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10772273.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10636345.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10624799.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,7734274.06
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10573472.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10624799.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10763442.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,7511762.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10360435.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10136368.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,9657479.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,7578584.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10636345.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10267835.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10466910.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,7756918.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,8235521.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,7454675.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10431725.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,8561828.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,9875598.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,9060819.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10267835.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,7511762.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,7522729.44
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10715592.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,7734274.06
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10532409.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10221408.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,9362100.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10184098.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10763442.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,9826071.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,9544012.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10581434.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,10612163.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,256,5,Fread,3000000,8263906.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3360820.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3395345.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2872589.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3197137.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2952250.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3047564.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3083459.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3145682.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3184863.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3061912.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2388167.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3251430.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2399592.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3196145.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3122645.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2774481.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3270411.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3044458.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3147639.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2866299.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2388167.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3176741.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3321361.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2402374.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2727028.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3010141.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3178369.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3159119.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3270411.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2781585.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2952250.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3000776.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2781585.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2945701.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3120116.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2993825.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3147639.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2397833.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3261203.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2681066.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3122645.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,1458806.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3139251.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3011713.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3017035.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3172634.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3137603.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2420418.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2397833.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3197137.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3178369.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3137603.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3159119.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2796062.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3076523.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3209143.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3166190.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3121900.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3166190.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3076523.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3285723.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3266887.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3360820.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2384597.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3064199.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3168696.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2976696.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2595760.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2595760.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3023440.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,1458806.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3000776.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3317834.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3061912.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3328332.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2977642.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3137603.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,2977739.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3023440.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,1,Fread,3000000,3266887.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5048670.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4425049.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5211390.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4839958.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5221854.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4943068.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4142175.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4430934.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5176498.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5048670.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4196959.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5221854.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4306762.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4694343.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4813723.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5154256.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4491454.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5009880.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4229512.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4947852.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4874260.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4825389.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4066151.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5048670.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5123347.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5056404.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5197286.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4196959.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,3975400.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4956477.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5158483.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4516013.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4087835.06
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4875468.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4088832.94
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4724558.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4542846.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4875468.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4707793.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4093322.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4007350.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4605613.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5132454.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4786983.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,3887705.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4007350.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4937837.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4947852.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,3875556.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5100517.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4542846.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4147128.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5059574.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4066102.06
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4616176.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4853212.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5100517.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,3806261.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4125591.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,3998041.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5315552.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4242674.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4147189.56
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5104690.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,2704313.81
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4219457.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4840143.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4920858.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4053599.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4189281.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,3975400.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4874014.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4736850.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5152935.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5206086.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5230980.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,3945066.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5230980.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,4278026.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,2,Fread,3000000,5176498.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4183359.28
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5004012.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4053351.06
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4260315.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,2710352.97
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5250723.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,3923181.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4859174.69
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4758820.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4065620.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5135990.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4365462.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4969612.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5128059.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4698845.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,3821087.31
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,3997736.78
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4128494.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4750023.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4245263.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4775616.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5004012.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,3969319.44
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4388659.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4758820.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4174776.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5061408.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4727695.94
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5016928.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4319581.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5061408.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4311363.69
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5250723.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4183359.28
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4260315.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4027269.16
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4799525.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4128494.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,3997736.78
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4309144.56
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4452141.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4061149.72
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4065620.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4799525.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4831755.81
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,3887780.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,3958353.66
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4365427.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4959217.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5044811.94
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5135990.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5135990.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4249438.94
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4355465.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4832537.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4174776.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4913573.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4365427.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4913573.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4027269.16
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5218061.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4675681.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5249175.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4934974.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4495428.94
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4445998.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4387005.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5118756.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4190654.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5220430.38
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5218061.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4126520.56
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4765557.81
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4969612.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4800607.06
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4468471.81
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4759999.25
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,5174552.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4153912.03
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,3,Fread,3000000,4344581.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4311881.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4127224.78
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4149666.75
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4249609.81
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,5327847.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4818001.06
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,5263580.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4783708.66
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,5263580.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,5175370.12
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4413648.66
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4911088.56
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4424477.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4578247.69
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4588239.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4194042.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4578247.69
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4848997.5
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4526322.0
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4585066.31
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4276334.56
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,5248320.88
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4380377.62
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4241227.97
new,HDD,yes,xen,CFQ,NOOP,128,200000,16384,4,Fread,3000000,4690570.56
