Num nodes,Trial Number,Seed,Method,L2,Percentile 000,Percentile 025,Percentile 050,Percentile 075,Percentile 100
4,13,0,Quadratic Regres,0.0461906207171824,0.2230816326406183,0.2561775186601114,0.3153313463465305,0.3390268428137863,0.44712537861762736
4,13,0,Quintic Interp,0.038426642408590714,0.2230816326406183,0.22330108177497213,0.23009014359000104,0.27626646829250145,0.44712537861762736
4,14,0,Quadratic Fill,0.33122399210599296,0.5812728726358587,0.6113838260319879,0.6399573288564149,0.6670032829310406,0.6925315900777659
4,14,0,Quadratic Regres,0.3292837625234342,0.5812728726358587,0.6044464566063503,0.6363310537790812,0.6686523294054382,0.6925315900777659
4,14,0,Quintic Interp,0.3314794825646823,0.5812728726358587,0.6110655901249632,0.6395670321138837,0.6667360737242684,0.6925315900777659
4,15,0,Quadratic Fill,0.08272866273968783,0.019193198309333526,0.09789514951575974,0.17116719306736033,0.23904764383125152,0.30157481667454933
4,15,0,Quadratic Regres,0.0780385853385859,0.019193198309333526,0.08364948982525677,0.16063381202625526,0.23795124886398916,0.30157481667454933
4,15,0,Quintic Interp,0.08288387256068806,0.019193198309333526,0.09761033734494269,0.17088007982121123,0.23890178613284482,0.30157481667454933
4,16,0,Quadratic Fill,0.05954182456004899,0.13547406422245023,0.17364542305742084,0.21304095110089877,0.2543551011385476,0.29828232595603077
4,16,0,Quadratic Regres,0.0588765333179813,0.13547406422245023,0.177577285056284,0.21675101858669954,0.255913537486557,0.29828232595603077
4,16,0,Quintic Interp,0.05953891280170448,0.13547406422245023,0.15941429062186108,0.19671734043353797,0.24410081757306618,0.29828232595603077
4,17,0,Quadratic Fill,0.056072369541844566,0.36756187004789653,0.36762877236769076,0.36969851844342405,0.3837760551412366,0.4358649252656268
4,17,0,Quadratic Regres,0.058759146748150054,0.36756187004789653,0.38944783124880245,0.39219875862094705,0.3946675101455989,0.4358649252656268
4,17,0,Quintic Interp,0.05588563209590778,0.36756187004789653,0.36762877236769076,0.36969851844342405,0.3837760551412366,0.4358649252656268
4,18,0,Quadratic Fill,0.2682252795305164,0.14944830465799375,0.24227694604609162,0.3584823765084255,0.5113690197683229,0.7142412995491114
4,18,0,Quadratic Regres,0.286616738042961,0.14944830465799375,0.2936406523527324,0.42087661545702226,0.5527001304880199,0.7142412995491114
4,18,0,Quintic Interp,0.26651865471571,0.14944830465799375,0.22256355900951585,0.3569061649894184,0.5114166783395695,0.7142412995491114
4,19,0,Quadratic Fill,0.23087704708977172,0.06916699545513805,0.16715619270187138,0.280331638589537,0.3697724256404803,0.40718329722599966
4,19,0,Quadratic Regres,0.240682393224359,0.06916699545513805,0.126323953798194,0.2461193610929909,0.36158806451875536,0.40718329722599966
4,19,0,Quintic Interp,0.22162262901494606,0.06916699545513805,0.17127114372012278,0.2875547107784111,0.3759370364217919,0.40718329722599966
4,20,0,Quadratic Fill,0.14403316020031023,0.011714084185001972,0.012055206088087104,0.022608438359084174,0.09438705715553003,0.3599780644783639
4,20,0,Quadratic Regres,0.14247141415917933,0.011714084185001972,0.07935715082232023,0.0894555752496221,0.13410625287424863,0.3599780644783639
4,20,0,Quintic Interp,0.14403316020031023,0.011714084185001972,0.012055206088087104,0.022608438359084174,0.09438705715553003,0.3599780644783639
4,21,0,Quadratic Fill,0.06488390922011182,0.01852179446061397,0.07733833904329468,0.1426310071877951,0.1892729553970009,0.19999652489640007
4,21,0,Quadratic Regres,0.07336148240968991,0.01852179446061397,0.05985126008767465,0.1283097970247659,0.1858438001302505,0.19999652489640007
4,21,0,Quintic Interp,0.06170604181445084,0.01852179446061397,0.08703382291139836,0.14367961037896537,0.18249540187742713,0.19999652489640007
4,22,0,Quadratic Fill,0.15735001362137163,0.16469415649791275,0.17643000200380385,0.20621755817634466,0.23169732282914313,0.23789282137450862
4,22,0,Quadratic Regres,0.15638871404803484,0.16469415649791275,0.19292195138441165,0.2000559502767346,0.20731200957472198,0.23789282137450862
4,22,0,Quintic Interp,0.16087738917555677,0.16469415649791275,0.17184456401781667,0.18208343843014374,0.1965091173021909,0.23789282137450862
4,23,0,Quadratic Fill,0.13709602789750375,0.20984374897512215,0.2238679076272457,0.2448618740839513,0.2738720896123623,0.31194499547960186
4,23,0,Quadratic Regres,0.11848246061010223,0.20984374897512215,0.2345179477201312,0.2582431180469477,0.2835831815841687,0.31194499547960186
4,23,0,Quintic Interp,0.1492759252648203,0.20984374897512215,0.2207263171039808,0.24210206119843042,0.27287396080734583,0.31194499547960186
4,24,0,Quadratic Fill,0.04523165188770977,0.05802916032387562,0.1100031073969781,0.14968487363036875,0.19030664402217742,0.22741462797332324
4,24,0,Quadratic Regres,0.046042788902051185,0.05802916032387562,0.09173841383345284,0.12627804586510455,0.17591494019319373,0.22741462797332324
4,24,0,Quintic Interp,0.0459359829119839,0.05802916032387562,0.14185801932046557,0.19220764841400306,0.21781440037483876,0.22741462797332324
4,25,0,Quadratic Fill,0.13483420087195191,0.02467872839133123,0.02472042626505251,0.026010426533600556,0.0347844623119938,0.06724963146324858
4,25,0,Quadratic Regres,0.11865022977918081,0.02467872839133123,0.03896746443158802,0.039488241273524176,0.04110726505430393,0.06724963146324858
4,25,0,Quintic Interp,0.13483420087195191,0.02467872839133123,0.02472042626505251,0.026010426533600556,0.0347844623119938,0.06724963146324858
4,26,0,Quadratic Fill,0.13583715412498812,0.02065099946572868,0.07172863530702969,0.12879400221457582,0.1924557120655539,0.26332237673715064
4,26,0,Quadratic Regres,0.13679558086291793,0.02065099946572868,0.08724083534962836,0.141344933548967,0.19535377978569043,0.26332237673715064
4,26,0,Quintic Interp,0.13591142071493748,0.02065099946572868,0.060714489084400476,0.11641641983933551,0.18490348472532264,0.26332237673715064
4,27,0,Quadratic Fill,0.2914275443179812,0.27354203481563577,0.3870723669695435,0.5155029865515275,0.6077431519320182,0.6289818435911487
4,27,0,Quadratic Regres,0.28545458135111135,0.27354203481563577,0.3441165518804198,0.4797419644022245,0.599101300474011,0.6289818435911487
4,27,0,Quintic Interp,0.29448360342169705,0.27354203481563577,0.38379076608215146,0.4841252597341874,0.567555366869755,0.6289818435911487
4,28,0,Quadratic Fill,0.3221203956141177,0.21331197736748198,0.22358575929941385,0.2337822336448515,0.24390099615849037,0.25394164259502583
4,28,0,Quadratic Regres,0.317221514342307,0.21331197736748198,0.22233608105852876,0.23337120516657367,0.24455755500604476,0.25394164259502583
4,28,0,Quintic Interp,0.3218868860655559,0.21331197736748198,0.22363266293944614,0.23384356192474987,0.2439460849383056,0.25394164259502583
4,29,0,Quadratic Fill,0.08153715644765114,0.2776287062947319,0.3031931930763349,0.3283719983001865,0.3523144760311841,0.37416998033422555
4,29,0,Quadratic Regres,0.08252400891550807,0.2776287062947319,0.3021111384713,0.32609309554918087,0.3499234401790236,0.37416998033422555
4,29,0,Quintic Interp,0.08222708230248385,0.2776287062947319,0.31791900576003496,0.3449886382152356,0.3625136232200579,0.37416998033422555
4,30,0,Quadratic Fill,0.24957676003624127,0.18327983621407862,0.24425148102813957,0.3176677440434825,0.3751144984720983,0.39605970280729375
4,30,0,Quadratic Regres,0.2517090664261865,0.18327983621407862,0.21836414360786077,0.2958563527212193,0.3698424185118303,0.39605970280729375
4,30,0,Quintic Interp,0.23249511369854825,0.18327983621407862,0.24541438258650897,0.32031014852512624,0.37771172175720735,0.39605970280729375
4,31,0,Quadratic Fill,0.45465309063906867,0.08342243544201855,0.32121877496691176,0.5169565008816763,0.6665012086166974,0.7486636198505473
4,31,0,Quadratic Regres,0.4478799069698894,0.08342243544201855,0.23146751875079444,0.4827465451897264,0.6959928522387038,0.7486636198505473
4,31,0,Quintic Interp,0.4224430100399337,0.08342243544201855,0.3557172204190292,0.5630472470634093,0.6945506656449595,0.7486636198505473
4,32,0,Quadratic Fill,0.2121283433529679,0.016429629591474204,0.01651177404384103,0.019053063470760738,0.03633783844227512,0.10029394226549782
4,32,0,Quadratic Regres,0.1539048588620765,0.016429629591474204,0.038413611288910916,0.040060709290213346,0.046294323021549,0.10029394226549782
4,32,0,Quintic Interp,0.23298193880452264,0.016429629591474204,0.01651177404384103,0.019053063470760738,0.03633783844227512,0.10029394226549782
4,33,0,Quadratic Fill,0.1750260201108479,0.06395526612098112,0.15495144921164689,0.33087873341293017,0.45773838801822775,0.4856275959346229
4,33,0,Quadratic Regres,0.16419757122463696,0.06395526612098112,0.18121428511695808,0.2516409194504343,0.33208621891599893,0.4856275959346229
4,33,0,Quintic Interp,0.16055274739969272,0.06395526612098112,0.09899357772893445,0.15100464953594586,0.23468043718069492,0.4856275959346229
4,34,0,Quadratic Fill,0.4918072713750873,0.6304479368667911,0.6796219834994505,0.7323268791763515,0.7757841496419575,0.7992025873523917
4,34,0,Quadratic Regres,0.48547163442017033,0.6304479368667911,0.661381460919016,0.7204613654834967,0.7766374242960151,0.7992025873523917
4,34,0,Quintic Interp,0.48477127178286866,0.6304479368667911,0.699998765636018,0.7544293815911804,0.7878473709940776,0.7992025873523917
