,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime
953,m03,SSD,3200000,1024,8,1,64,4,re-readers,3908759.75,12
4656,m03,SSD,3200000,1024,8,1,65,1,initial-writers,602649.69,12
4657,m03,SSD,3200000,1024,8,1,65,2,rewriters,2093262.25,12
4658,m03,SSD,3200000,1024,8,1,65,3,readers,6559147.50,12
4659,m03,SSD,3200000,1024,8,1,65,4,re-readers,3923040.75,12
1612,m03,SSD,3200000,1024,8,1,66,1,initial-writers,611400.19,12
1613,m03,SSD,3200000,1024,8,1,66,2,rewriters,2024203.88,12
1614,m03,SSD,3200000,1024,8,1,66,3,readers,6569179.50,12
1615,m03,SSD,3200000,1024,8,1,66,4,re-readers,3937426.75,12
6834,m03,SSD,3200000,1024,8,1,67,1,initial-writers,611313.12,12
6835,m03,SSD,3200000,1024,8,1,67,2,rewriters,2090206.12,12
6836,m03,SSD,3200000,1024,8,1,67,3,readers,5451810.00,12
6837,m03,SSD,3200000,1024,8,1,67,4,re-readers,3970183.75,12
2466,m03,SSD,3200000,1024,8,1,68,1,initial-writers,612097.25,12
2467,m03,SSD,3200000,1024,8,1,68,2,rewriters,2089189.38,12
2468,m03,SSD,3200000,1024,8,1,68,3,readers,6599461.50,12
2469,m03,SSD,3200000,1024,8,1,68,4,re-readers,3937426.75,12
2392,m03,SSD,3200000,1024,8,1,69,1,initial-writers,605880.25,12
2393,m03,SSD,3200000,1024,8,1,69,2,rewriters,2085132.25,12
2394,m03,SSD,3200000,1024,8,1,69,3,readers,6599461.50,12
2395,m03,SSD,3200000,1024,8,1,69,4,re-readers,3970183.75,12
3356,m03,SSD,3200000,1024,8,1,70,1,initial-writers,609577.88,12
3357,m03,SSD,3200000,1024,8,1,70,2,rewriters,2098375.75,12
3358,m03,SSD,3200000,1024,8,1,70,3,readers,6519323.00,12
3359,m03,SSD,3200000,1024,8,1,70,4,re-readers,3567824.50,12
6582,m03,SSD,3200000,1024,8,1,71,1,initial-writers,595051.69,12
6583,m03,SSD,3200000,1024,8,1,71,2,rewriters,2081091.00,12
6584,m03,SSD,3200000,1024,8,1,71,3,readers,6650556.00,12
6585,m03,SSD,3200000,1024,8,1,71,4,re-readers,3970183.75,12
6726,m03,SSD,3200000,1024,8,1,72,1,initial-writers,605965.75,12
6727,m03,SSD,3200000,1024,8,1,72,2,rewriters,1958663.00,12
6728,m03,SSD,3200000,1024,8,1,72,3,readers,6692005.50,12
6729,m03,SSD,3200000,1024,8,1,72,4,re-readers,3937426.75,12
5584,m03,SSD,3200000,1024,8,1,73,1,initial-writers,617198.94,12
5585,m03,SSD,3200000,1024,8,1,73,2,rewriters,2094282.88,12
5586,m03,SSD,3200000,1024,8,1,73,3,readers,6519323.00,12
5587,m03,SSD,3200000,1024,8,1,73,4,re-readers,3937426.75,12
4008,m03,SSD,3200000,1024,8,1,74,1,initial-writers,603411.69,12
4009,m03,SSD,3200000,1024,8,1,74,2,rewriters,2107643.25,12
4010,m03,SSD,3200000,1024,8,1,74,3,readers,6733974.00,12
4011,m03,SSD,3200000,1024,8,1,74,4,re-readers,3984918.00,12
5614,m03,SSD,3200000,1024,8,1,75,1,initial-writers,605965.75,12
5615,m03,SSD,3200000,1024,8,1,75,2,rewriters,2011877.38,12
5616,m03,SSD,3200000,1024,8,1,75,3,readers,5120336.00,12
5617,m03,SSD,3200000,1024,8,1,75,4,re-readers,3808251.25,12
4508,m03,SSD,3200000,1024,8,1,76,1,initial-writers,604430.75,12
4509,m03,SSD,3200000,1024,8,1,76,2,rewriters,2107643.25,12
4510,m03,SSD,3200000,1024,8,1,76,3,readers,6569179.50,12
4511,m03,SSD,3200000,1024,8,1,76,4,re-readers,4003490.50,12
8288,m03,SSD,3200000,1024,8,1,77,1,initial-writers,606993.38,12
8289,m03,SSD,3200000,1024,8,1,77,2,rewriters,1992279.50,12
8290,m03,SSD,3200000,1024,8,1,77,3,readers,6489770.50,12
8291,m03,SSD,3200000,1024,8,1,77,4,re-readers,3908759.75,12
1170,m03,SSD,3200000,1024,8,1,78,1,initial-writers,607680.44,12
1171,m03,SSD,3200000,1024,8,1,78,2,rewriters,2090206.12,12
1172,m03,SSD,3200000,1024,8,1,78,3,readers,6559147.50,12
1173,m03,SSD,3200000,1024,8,1,78,4,re-readers,3923040.75,12
4676,m03,SSD,3200000,1024,8,1,79,1,initial-writers,624376.88,12
4677,m03,SSD,3200000,1024,8,1,79,2,rewriters,2098375.75,12
4678,m03,SSD,3200000,1024,8,1,79,3,readers,6441107.50,12
4679,m03,SSD,3200000,1024,8,1,79,4,re-readers,3579719.25,12
3730,m03,SSD,3200000,1024,8,1,80,1,initial-writers,612010.00,12
3731,m03,SSD,3200000,1024,8,1,80,2,rewriters,2068064.12,12
3732,m03,SSD,3200000,1024,8,1,80,3,readers,6692005.50,12
3733,m03,SSD,3200000,1024,8,1,80,4,re-readers,3970183.75,12
7524,m03,SSD,3200000,1024,8,1,81,1,initial-writers,597784.75,12
7525,m03,SSD,3200000,1024,8,1,81,2,rewriters,2098375.75,12
7526,m03,SSD,3200000,1024,8,1,81,3,readers,5500686.00,12
7527,m03,SSD,3200000,1024,8,1,81,4,re-readers,3970183.75,12
3014,m03,SSD,3200000,1024,8,1,82,1,initial-writers,628304.50,12
3015,m03,SSD,3200000,1024,8,1,82,2,rewriters,2065081.12,12
3016,m03,SSD,3200000,1024,8,1,82,3,readers,6244448.50,12
3017,m03,SSD,3200000,1024,8,1,82,4,re-readers,3937426.75,12
986,m03,SSD,3200000,1024,8,1,83,1,initial-writers,600963.19,12
987,m03,SSD,3200000,1024,8,1,83,2,rewriters,2015654.12,12
988,m03,SSD,3200000,1024,8,1,83,3,readers,6609617.50,12
989,m03,SSD,3200000,1024,8,1,83,4,re-readers,3981224.25,12
2248,m03,SSD,3200000,1024,8,1,84,1,initial-writers,604175.62,12
2249,m03,SSD,3200000,1024,8,1,84,2,rewriters,2019445.12,12
2250,m03,SSD,3200000,1024,8,1,84,3,readers,4966395.50,12
2251,m03,SSD,3200000,1024,8,1,84,4,re-readers,3894582.25,12
2558,m03,SSD,3200000,1024,8,1,85,1,initial-writers,601974.00,12
2559,m03,SSD,3200000,1024,8,1,85,2,rewriters,2120128.00,12
2560,m03,SSD,3200000,1024,8,1,85,3,readers,6519323.00,12
2561,m03,SSD,3200000,1024,8,1,85,4,re-readers,3567824.50,12
994,m03,SSD,3200000,1024,8,1,86,1,initial-writers,600879.12,12
995,m03,SSD,3200000,1024,8,1,86,2,rewriters,2065081.12,12
996,m03,SSD,3200000,1024,8,1,86,3,readers,6479979.00,12
997,m03,SSD,3200000,1024,8,1,86,4,re-readers,3495237.25,12
3462,m03,SSD,3200000,1024,8,1,87,1,initial-writers,610965.31,12
3463,m03,SSD,3200000,1024,8,1,87,2,rewriters,2052253.25,12
3464,m03,SSD,3200000,1024,8,1,87,3,readers,6776473.00,12
3465,m03,SSD,3200000,1024,8,1,87,4,re-readers,3984918.00,12
398,m03,SSD,3200000,1024,8,1,88,1,initial-writers,611052.19,12
399,m03,SSD,3200000,1024,8,1,88,2,rewriters,2056183.25,12
400,m03,SSD,3200000,1024,8,1,88,3,readers,6441107.50,12
401,m03,SSD,3200000,1024,8,1,88,4,re-readers,3908759.75,12
6560,m03,SSD,3200000,1024,8,1,89,1,initial-writers,602396.12,12
6561,m03,SSD,3200000,1024,8,1,89,2,rewriters,2085132.25,12
6562,m03,SSD,3200000,1024,8,1,89,3,readers,6208343.00,12
6563,m03,SSD,3200000,1024,8,1,89,4,re-readers,3970183.75,12
5106,m03,SSD,3200000,1024,8,1,90,1,initial-writers,601636.69,12
5107,m03,SSD,3200000,1024,8,1,90,2,rewriters,2073055.12,12
5108,m03,SSD,3200000,1024,8,1,90,3,readers,6569179.50,12
5109,m03,SSD,3200000,1024,8,1,90,4,re-readers,3937426.75,12
218,m03,SSD,3200000,1024,8,1,91,1,initial-writers,599872.06,12
219,m03,SSD,3200000,1024,8,1,91,2,rewriters,2090206.12,12
220,m03,SSD,3200000,1024,8,1,91,3,readers,6441107.50,12
221,m03,SSD,3200000,1024,8,1,91,4,re-readers,3579719.25,12
796,m03,SSD,3200000,1024,8,1,92,1,initial-writers,617198.94,12
797,m03,SSD,3200000,1024,8,1,92,2,rewriters,2011877.38,12
798,m03,SSD,3200000,1024,8,1,92,3,readers,5219904.50,12
799,m03,SSD,3200000,1024,8,1,92,4,re-readers,3955558.00,12
4178,m03,SSD,3200000,1024,8,1,93,1,initial-writers,635180.50,12
4179,m03,SSD,3200000,1024,8,1,93,2,rewriters,2027070.00,12
4180,m03,SSD,3200000,1024,8,1,93,3,readers,6819511.50,12
4181,m03,SSD,3200000,1024,8,1,93,4,re-readers,3891053.75,12
618,m03,SSD,3200000,1024,8,1,94,1,initial-writers,628580.31,12
619,m03,SSD,3200000,1024,8,1,94,2,rewriters,2077065.25,12
620,m03,SSD,3200000,1024,8,1,94,3,readers,6692005.50,12
621,m03,SSD,3200000,1024,8,1,94,4,re-readers,4018473.50,12
8004,m03,SSD,3200000,1024,8,1,95,1,initial-writers,613846.88,12
8005,m03,SSD,3200000,1024,8,1,95,2,rewriters,2077065.25,12
8006,m03,SSD,3200000,1024,8,1,95,3,readers,6479979.00,12
8007,m03,SSD,3200000,1024,8,1,95,4,re-readers,3970183.75,12
2016,m03,SSD,3200000,1024,8,1,96,1,initial-writers,600543.06,12
2017,m03,SSD,3200000,1024,8,1,96,2,rewriters,2089189.38,12
2018,m03,SSD,3200000,1024,8,1,96,3,readers,5200941.50,12
2019,m03,SSD,3200000,1024,8,1,96,4,re-readers,3722435.50,12
6866,m03,SSD,3200000,1024,8,1,97,1,initial-writers,624014.00,12
6867,m03,SSD,3200000,1024,8,1,97,2,rewriters,2086145.12,12
6868,m03,SSD,3200000,1024,8,1,97,3,readers,6479979.00,12
6869,m03,SSD,3200000,1024,8,1,97,4,re-readers,3970183.75,12
6448,m03,SSD,3200000,1024,8,1,98,1,initial-writers,606993.38,12
6449,m03,SSD,3200000,1024,8,1,98,2,rewriters,2023250.38,12
6450,m03,SSD,3200000,1024,8,1,98,3,readers,6519323.00,12
6451,m03,SSD,3200000,1024,8,1,98,4,re-readers,3955558.00,12
3440,m03,SSD,3200000,1024,8,1,99,1,initial-writers,610617.88,12
3441,m03,SSD,3200000,1024,8,1,99,2,rewriters,2073055.12,12
3442,m03,SSD,3200000,1024,8,1,99,3,readers,6519323.00,12
3443,m03,SSD,3200000,1024,8,1,99,4,re-readers,3951918.50,12
7756,m03,SSD,3200000,1024,8,1,100,1,initial-writers,617642.69,12
7757,m03,SSD,3200000,1024,8,1,100,2,rewriters,2077065.25,12
7758,m03,SSD,3200000,1024,8,1,100,3,readers,5500686.00,12
7759,m03,SSD,3200000,1024,8,1,100,4,re-readers,3877004.25,12
2026,m03,SSD,3200000,1024,8,1,101,1,initial-writers,613145.81,12
2027,m03,SSD,3200000,1024,8,1,101,2,rewriters,2077065.25,12
2028,m03,SSD,3200000,1024,8,1,101,3,readers,6650556.00,12
2029,m03,SSD,3200000,1024,8,1,101,4,re-readers,3579719.25,12
4802,m03,SSD,3200000,1024,8,1,102,1,initial-writers,600207.38,12
4803,m03,SSD,3200000,1024,8,1,102,2,rewriters,2081091.00,12
4804,m03,SSD,3200000,1024,8,1,102,3,readers,4674511.00,12
4805,m03,SSD,3200000,1024,8,1,102,4,re-readers,3908759.75,12
1228,m03,SSD,3200000,1024,8,1,103,1,initial-writers,614285.88,12
1229,m03,SSD,3200000,1024,8,1,103,2,rewriters,2064088.62,12
1230,m03,SSD,3200000,1024,8,1,103,3,readers,5089995.50,12
1231,m03,SSD,3200000,1024,8,1,103,4,re-readers,3735385.50,12
7072,m03,SSD,3200000,1024,8,1,104,1,initial-writers,603411.69,12
7073,m03,SSD,3200000,1024,8,1,104,2,rewriters,2094282.88,12
7074,m03,SSD,3200000,1024,8,1,104,3,readers,5417427.00,12
7075,m03,SSD,3200000,1024,8,1,104,4,re-readers,3984918.00,12
4534,m03,SSD,3200000,1024,8,1,105,1,initial-writers,614725.44,12
4535,m03,SSD,3200000,1024,8,1,105,2,rewriters,2065081.12,12
4536,m03,SSD,3200000,1024,8,1,105,3,readers,6479979.00,12
4537,m03,SSD,3200000,1024,8,1,105,4,re-readers,3518141.75,12
3318,m03,SSD,3200000,1024,8,1,106,1,initial-writers,605197.25,12
3319,m03,SSD,3200000,1024,8,1,106,2,rewriters,2098375.75,12
3320,m03,SSD,3200000,1024,8,1,106,3,readers,4876180.00,12
3321,m03,SSD,3200000,1024,8,1,106,4,re-readers,3908759.75,12
1276,m03,SSD,3200000,1024,8,1,107,1,initial-writers,604515.81,12
1277,m03,SSD,3200000,1024,8,1,107,2,rewriters,2086145.12,12
1278,m03,SSD,3200000,1024,8,1,107,3,readers,6441107.50,12
1279,m03,SSD,3200000,1024,8,1,107,4,re-readers,3951918.50,12
2276,m03,SSD,3200000,1024,8,1,108,1,initial-writers,605538.56,12
2277,m03,SSD,3200000,1024,8,1,108,2,rewriters,1961346.38,12
2278,m03,SSD,3200000,1024,8,1,108,3,readers,6364746.50,12
2279,m03,SSD,3200000,1024,8,1,108,4,re-readers,3923040.75,12
4174,m03,SSD,3200000,1024,8,1,109,1,initial-writers,610965.31,12
4175,m03,SSD,3200000,1024,8,1,109,2,rewriters,2077065.25,12
4176,m03,SSD,3200000,1024,8,1,109,3,readers,6650556.00,12
4177,m03,SSD,3200000,1024,8,1,109,4,re-readers,3955558.00,12
5468,m03,SSD,3200000,1024,8,1,110,1,initial-writers,598451.12,12
5469,m03,SSD,3200000,1024,8,1,110,2,rewriters,1995982.88,12
5470,m03,SSD,3200000,1024,8,1,110,3,readers,6519323.00,12
5471,m03,SSD,3200000,1024,8,1,110,4,re-readers,3877004.25,12
6372,m03,SSD,3200000,1024,8,1,111,1,initial-writers,603835.88,12
6373,m03,SSD,3200000,1024,8,1,111,2,rewriters,2081091.00,12
6374,m03,SSD,3200000,1024,8,1,111,3,readers,6529233.50,12
6375,m03,SSD,3200000,1024,8,1,111,4,re-readers,3970183.75,12
2030,m03,SSD,3200000,1024,8,1,112,1,initial-writers,613145.81,12
2031,m03,SSD,3200000,1024,8,1,112,2,rewriters,1995982.88,12
2032,m03,SSD,3200000,1024,8,1,112,3,readers,6650556.00,12
2033,m03,SSD,3200000,1024,8,1,112,4,re-readers,3955558.00,12
5550,m03,SSD,3200000,1024,8,1,113,1,initial-writers,605965.75,12
5551,m03,SSD,3200000,1024,8,1,113,2,rewriters,1987669.38,12
5552,m03,SSD,3200000,1024,8,1,113,3,readers,5383475.00,12
5553,m03,SSD,3200000,1024,8,1,113,4,re-readers,3880507.25,12
5912,m03,SSD,3200000,1024,8,1,114,1,initial-writers,608024.56,12
5913,m03,SSD,3200000,1024,8,1,114,2,rewriters,2086145.12,12
5914,m03,SSD,3200000,1024,8,1,114,3,readers,6529233.50,12
5915,m03,SSD,3200000,1024,8,1,114,4,re-readers,3908759.75,12
3334,m03,SSD,3200000,1024,8,1,115,1,initial-writers,600543.06,12
3335,m03,SSD,3200000,1024,8,1,115,2,rewriters,1976691.88,12
3336,m03,SSD,3200000,1024,8,1,115,3,readers,6569179.50,12
3337,m03,SSD,3200000,1024,8,1,115,4,re-readers,3999762.25,12
8236,m03,SSD,3200000,1024,8,1,116,1,initial-writers,601299.75,12
8237,m03,SSD,3200000,1024,8,1,116,2,rewriters,2077065.25,12
8238,m03,SSD,3200000,1024,8,1,116,3,readers,6650556.00,12
8239,m03,SSD,3200000,1024,8,1,116,4,re-readers,3999762.25,12
5128,m03,SSD,3200000,1024,8,1,117,1,initial-writers,616844.38,12
5129,m03,SSD,3200000,1024,8,1,117,2,rewriters,2069060.38,12
5130,m03,SSD,3200000,1024,8,1,117,3,readers,6393168.50,12
5131,m03,SSD,3200000,1024,8,1,117,4,re-readers,3696803.50,12
4680,m03,SSD,3200000,1024,8,1,118,1,initial-writers,612795.88,12
4681,m03,SSD,3200000,1024,8,1,118,2,rewriters,1984913.62,12
4682,m03,SSD,3200000,1024,8,1,118,3,readers,5096035.00,12
4683,m03,SSD,3200000,1024,8,1,118,4,re-readers,3735385.50,12
1630,m03,SSD,3200000,1024,8,1,119,1,initial-writers,600207.38,12
1631,m03,SSD,3200000,1024,8,1,119,2,rewriters,2098375.75,12
1632,m03,SSD,3200000,1024,8,1,119,3,readers,6650556.00,12
1633,m03,SSD,3200000,1024,8,1,119,4,re-readers,3999762.25,12
5802,m03,SSD,3200000,1024,8,1,120,1,initial-writers,602311.62,12
5803,m03,SSD,3200000,1024,8,1,120,2,rewriters,1988589.75,12
5804,m03,SSD,3200000,1024,8,1,120,3,readers,6479979.00,12
5805,m03,SSD,3200000,1024,8,1,120,4,re-readers,3891053.75,12
5424,m03,SSD,3200000,1024,8,1,121,1,initial-writers,610965.31,12
5425,m03,SSD,3200000,1024,8,1,121,2,rewriters,2089189.38,12
5426,m03,SSD,3200000,1024,8,1,121,3,readers,6479979.00,12
5427,m03,SSD,3200000,1024,8,1,121,4,re-readers,3923040.75,12
672,m03,SSD,3200000,1024,8,1,122,1,initial-writers,618354.06,12
673,m03,SSD,3200000,1024,8,1,122,2,rewriters,2065081.12,12
674,m03,SSD,3200000,1024,8,1,122,3,readers,6609617.50,12
675,m03,SSD,3200000,1024,8,1,122,4,re-readers,3937426.75,12
4326,m03,SSD,3200000,1024,8,1,123,1,initial-writers,616136.44,12
4327,m03,SSD,3200000,1024,8,1,123,2,rewriters,2102484.50,12
4328,m03,SSD,3200000,1024,8,1,123,3,readers,6650556.00,12
4329,m03,SSD,3200000,1024,8,1,123,4,re-readers,3984918.00,12
1748,m03,SSD,3200000,1024,8,1,124,1,initial-writers,611052.19,12
1749,m03,SSD,3200000,1024,8,1,124,2,rewriters,1969440.62,12
1750,m03,SSD,3200000,1024,8,1,124,3,readers,6519323.00,12
1751,m03,SSD,3200000,1024,8,1,124,4,re-readers,3970183.75,12
4430,m03,SSD,3200000,1024,8,1,125,1,initial-writers,601636.69,12
4431,m03,SSD,3200000,1024,8,1,125,2,rewriters,1931359.12,12
4432,m03,SSD,3200000,1024,8,1,125,3,readers,6402699.00,12
4433,m03,SSD,3200000,1024,8,1,125,4,re-readers,3937426.75,12
4436,m03,SSD,3200000,1024,8,1,126,1,initial-writers,614285.88,12
4437,m03,SSD,3200000,1024,8,1,126,2,rewriters,1943595.00,12
4438,m03,SSD,3200000,1024,8,1,126,3,readers,6489770.50,12
4439,m03,SSD,3200000,1024,8,1,126,4,re-readers,3891053.75,12
6890,m03,SSD,3200000,1024,8,1,127,1,initial-writers,603072.81,12
6891,m03,SSD,3200000,1024,8,1,127,2,rewriters,2098375.75,12
6892,m03,SSD,3200000,1024,8,1,127,3,readers,5048117.50,12
6893,m03,SSD,3200000,1024,8,1,127,4,re-readers,3880507.25,12
8292,m03,SSD,3200000,1024,8,1,128,1,initial-writers,604515.81,12
8293,m03,SSD,3200000,1024,8,1,128,2,rewriters,2056183.25,12
8294,m03,SSD,3200000,1024,8,1,128,3,readers,6163794.50,12
8295,m03,SSD,3200000,1024,8,1,128,4,re-readers,3966517.25,12
6234,m03,SSD,3200000,1024,8,1,129,1,initial-writers,609837.56,12
6235,m03,SSD,3200000,1024,8,1,129,2,rewriters,1838752.00,12
6236,m03,SSD,3200000,1024,8,1,129,3,readers,6650556.00,12
6237,m03,SSD,3200000,1024,8,1,129,4,re-readers,3955558.00,12
630,m03,SSD,3200000,1024,8,1,130,1,initial-writers,608024.56,12
631,m03,SSD,3200000,1024,8,1,130,2,rewriters,1865101.88,12
632,m03,SSD,3200000,1024,8,1,130,3,readers,5048117.50,12
633,m03,SSD,3200000,1024,8,1,130,4,re-readers,3923040.75,12
6844,m03,SSD,3200000,1024,8,1,131,1,initial-writers,605197.25,12
6845,m03,SSD,3200000,1024,8,1,131,2,rewriters,2011877.38,12
6846,m03,SSD,3200000,1024,8,1,131,3,readers,6519323.00,12
6847,m03,SSD,3200000,1024,8,1,131,4,re-readers,3618930.50,12
3804,m03,SSD,3200000,1024,8,1,132,1,initial-writers,613233.38,12
3805,m03,SSD,3200000,1024,8,1,132,2,rewriters,2077065.25,12
3806,m03,SSD,3200000,1024,8,1,132,3,readers,6235382.50,12
3807,m03,SSD,3200000,1024,8,1,132,4,re-readers,3999762.25,12
6114,m03,SSD,3200000,1024,8,1,133,1,initial-writers,610965.31,12
6115,m03,SSD,3200000,1024,8,1,133,2,rewriters,2077065.25,12
6116,m03,SSD,3200000,1024,8,1,133,3,readers,5479632.50,12
6117,m03,SSD,3200000,1024,8,1,133,4,re-readers,3937426.75,12
5544,m03,SSD,3200000,1024,8,1,134,1,initial-writers,617287.62,12
5545,m03,SSD,3200000,1024,8,1,134,2,rewriters,2065081.12,12
5546,m03,SSD,3200000,1024,8,1,134,3,readers,6640274.00,12
5547,m03,SSD,3200000,1024,8,1,134,4,re-readers,3532610.00,12
6668,m03,SSD,3200000,1024,8,1,135,1,initial-writers,608110.62,12
6669,m03,SSD,3200000,1024,8,1,135,2,rewriters,2008114.75,12
6670,m03,SSD,3200000,1024,8,1,135,3,readers,6519323.00,12
6671,m03,SSD,3200000,1024,8,1,135,4,re-readers,3937426.75,12
3198,m03,SSD,3200000,1024,8,1,136,1,initial-writers,598201.06,12
3199,m03,SSD,3200000,1024,8,1,136,2,rewriters,2094282.88,12
3200,m03,SSD,3200000,1024,8,1,136,3,readers,6559147.50,12
3201,m03,SSD,3200000,1024,8,1,136,4,re-readers,3970183.75,12
7328,m03,SSD,3200000,1024,8,1,137,1,initial-writers,617553.88,12
7329,m03,SSD,3200000,1024,8,1,137,2,rewriters,2085132.25,12
7330,m03,SSD,3200000,1024,8,1,137,3,readers,5144870.50,12
7331,m03,SSD,3200000,1024,8,1,137,4,re-readers,3680962.00,12
364,m03,SSD,3200000,1024,8,1,138,1,initial-writers,602734.25,12
365,m03,SSD,3200000,1024,8,1,138,2,rewriters,2072055.00,12
366,m03,SSD,3200000,1024,8,1,138,3,readers,6519323.00,12
367,m03,SSD,3200000,1024,8,1,138,4,re-readers,3984918.00,12
4848,m03,SSD,3200000,1024,8,1,139,1,initial-writers,617642.69,12
4849,m03,SSD,3200000,1024,8,1,139,2,rewriters,2093262.25,12
4850,m03,SSD,3200000,1024,8,1,139,3,readers,5336651.00,12
4851,m03,SSD,3200000,1024,8,1,139,4,re-readers,4014717.25,12
3666,m03,SSD,3200000,1024,8,1,140,1,initial-writers,611748.50,12
3667,m03,SSD,3200000,1024,8,1,140,2,rewriters,1947119.50,12
3668,m03,SSD,3200000,1024,8,1,140,3,readers,6692005.50,12
3669,m03,SSD,3200000,1024,8,1,140,4,re-readers,3923040.75,12
7738,m03,SSD,3200000,1024,8,1,141,1,initial-writers,610965.31,12
7739,m03,SSD,3200000,1024,8,1,141,2,rewriters,2081091.00,12
7740,m03,SSD,3200000,1024,8,1,141,3,readers,5444898.50,12
7741,m03,SSD,3200000,1024,8,1,141,4,re-readers,3970183.75,12
6268,m03,SSD,3200000,1024,8,1,142,1,initial-writers,616844.38,12
6269,m03,SSD,3200000,1024,8,1,142,2,rewriters,2085132.25,12
6270,m03,SSD,3200000,1024,8,1,142,3,readers,5194651.00,12
6271,m03,SSD,3200000,1024,8,1,142,4,re-readers,3863055.75,12
3474,m03,SSD,3200000,1024,8,1,143,1,initial-writers,595711.94,12
3475,m03,SSD,3200000,1024,8,1,143,2,rewriters,1983996.75,12
3476,m03,SSD,3200000,1024,8,1,143,3,readers,6650556.00,12
3477,m03,SSD,3200000,1024,8,1,143,4,re-readers,3970183.75,12
6246,m03,SSD,3200000,1024,8,1,144,1,initial-writers,601299.75,12
6247,m03,SSD,3200000,1024,8,1,144,2,rewriters,2089189.38,12
6248,m03,SSD,3200000,1024,8,1,144,3,readers,6650556.00,12
6249,m03,SSD,3200000,1024,8,1,144,4,re-readers,3923040.75,12
2150,m03,SSD,3200000,1024,8,1,145,1,initial-writers,612795.88,12
2151,m03,SSD,3200000,1024,8,1,145,2,rewriters,2102484.50,12
2152,m03,SSD,3200000,1024,8,1,145,3,readers,6559147.50,12
2153,m03,SSD,3200000,1024,8,1,145,4,re-readers,3849207.25,12
1484,m03,SSD,3200000,1024,8,1,146,1,initial-writers,609491.38,12
1485,m03,SSD,3200000,1024,8,1,146,2,rewriters,2068064.12,12
1486,m03,SSD,3200000,1024,8,1,146,3,readers,6650556.00,12
1487,m03,SSD,3200000,1024,8,1,146,4,re-readers,3955558.00,12
7932,m03,SSD,3200000,1024,8,1,147,1,initial-writers,599537.12,12
7933,m03,SSD,3200000,1024,8,1,147,2,rewriters,2082099.88,12
7934,m03,SSD,3200000,1024,8,1,147,3,readers,5120336.00,12
7935,m03,SSD,3200000,1024,8,1,147,4,re-readers,3908759.75,12
2838,m03,SSD,3200000,1024,8,1,148,1,initial-writers,604090.69,12
2839,m03,SSD,3200000,1024,8,1,148,2,rewriters,2043465.50,12
2840,m03,SSD,3200000,1024,8,1,148,3,readers,6609617.50,12
2841,m03,SSD,3200000,1024,8,1,148,4,re-readers,4003490.50,12
5930,m03,SSD,3200000,1024,8,1,149,1,initial-writers,616490.19,12
5931,m03,SSD,3200000,1024,8,1,149,2,rewriters,2081091.00,12
5932,m03,SSD,3200000,1024,8,1,149,3,readers,6692005.50,12
5933,m03,SSD,3200000,1024,8,1,149,4,re-readers,4029784.75,12
7488,m03,SSD,3200000,1024,8,1,150,1,initial-writers,609577.88,12
7489,m03,SSD,3200000,1024,8,1,150,2,rewriters,2023250.38,12
7490,m03,SSD,3200000,1024,8,1,150,3,readers,5472650.50,12
7491,m03,SSD,3200000,1024,8,1,150,4,re-readers,3506652.00,12
2860,m03,SSD,3200000,1024,8,64,1,1,initial-writers,4077813.62,8
2861,m03,SSD,3200000,1024,8,64,1,2,rewriters,5882821.94,8
110,m03,SSD,3200000,1024,8,64,2,1,initial-writers,2682333.38,8
111,m03,SSD,3200000,1024,8,64,2,2,rewriters,4564978.31,8
6134,m03,SSD,3200000,1024,8,64,3,1,initial-writers,4024107.44,8
6135,m03,SSD,3200000,1024,8,64,3,2,rewriters,6389860.19,8
3570,m03,SSD,3200000,1024,8,64,4,1,initial-writers,5006712.27,8
3571,m03,SSD,3200000,1024,8,64,4,2,rewriters,5762022.00,8
3552,m03,SSD,3200000,1024,8,64,5,1,initial-writers,4808733.77,8
3553,m03,SSD,3200000,1024,8,64,5,2,rewriters,7183278.84,8
5164,m03,SSD,3200000,1024,8,64,6,1,initial-writers,4643251.69,8
5165,m03,SSD,3200000,1024,8,64,6,2,rewriters,6551496.78,8
2572,m03,SSD,3200000,1024,8,64,7,1,initial-writers,4669315.38,8
2573,m03,SSD,3200000,1024,8,64,7,2,rewriters,7134313.15,8
1696,m03,SSD,3200000,1024,8,64,8,1,initial-writers,2456225.69,8
1697,m03,SSD,3200000,1024,8,64,8,2,rewriters,3164262.25,8
5446,m03,SSD,3200000,1024,8,64,9,1,initial-writers,2380703.75,8
5447,m03,SSD,3200000,1024,8,64,9,2,rewriters,6616265.75,8
4628,m03,SSD,3200000,1024,8,64,10,1,initial-writers,3271164.56,8
4629,m03,SSD,3200000,1024,8,64,10,2,rewriters,6761081.38,8
7302,m03,SSD,3200000,1024,8,64,11,1,initial-writers,1119577.06,8
7303,m03,SSD,3200000,1024,8,64,11,2,rewriters,5994431.94,8
5960,m03,SSD,3200000,1024,8,64,12,1,initial-writers,2242227.45,8
5961,m03,SSD,3200000,1024,8,64,12,2,rewriters,6196283.88,8
7898,m03,SSD,3200000,1024,8,64,13,1,initial-writers,4525680.83,8
7899,m03,SSD,3200000,1024,8,64,13,2,rewriters,6893761.19,8
4650,m03,SSD,3200000,1024,8,64,14,1,initial-writers,3943887.31,8
