,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime
11364,m03,SSD,1200000,32768,1024,16,89,1,initial-writers,4613323.27,20
11365,m03,SSD,1200000,32768,1024,16,89,2,rewriters,5263167.61,20
11366,m03,SSD,1200000,32768,1024,16,89,3,random-readers,13660563.25,20
11367,m03,SSD,1200000,32768,1024,16,89,4,random-writers,5576377.66,20
12988,m03,SSD,1200000,32768,1024,16,90,1,initial-writers,4512904.02,21
12989,m03,SSD,1200000,32768,1024,16,90,2,rewriters,5665870.08,21
12990,m03,SSD,1200000,32768,1024,16,90,3,random-readers,14455672.06,21
12991,m03,SSD,1200000,32768,1024,16,90,4,random-writers,5884939.34,21
10562,m03,SSD,1200000,32768,1024,16,91,1,initial-writers,4443443.12,21
10563,m03,SSD,1200000,32768,1024,16,91,2,rewriters,5462962.27,21
10564,m03,SSD,1200000,32768,1024,16,91,3,random-readers,12649138.25,21
10565,m03,SSD,1200000,32768,1024,16,91,4,random-writers,5476040.84,21
14052,m03,SSD,1200000,32768,1024,16,92,1,initial-writers,4501221.84,21
14053,m03,SSD,1200000,32768,1024,16,92,2,rewriters,5618330.92,21
14054,m03,SSD,1200000,32768,1024,16,92,3,random-readers,15298192.81,21
14055,m03,SSD,1200000,32768,1024,16,92,4,random-writers,5802287.92,21
16806,m03,SSD,1200000,32768,1024,16,93,1,initial-writers,4609658.38,21
16807,m03,SSD,1200000,32768,1024,16,93,2,rewriters,5777792.38,21
16808,m03,SSD,1200000,32768,1024,16,93,3,random-readers,14425528.48,21
16809,m03,SSD,1200000,32768,1024,16,93,4,random-writers,5940042.69,21
8986,m03,SSD,1200000,32768,1024,16,94,1,initial-writers,4484278.02,21
8987,m03,SSD,1200000,32768,1024,16,94,2,rewriters,5699787.62,21
8988,m03,SSD,1200000,32768,1024,16,94,3,random-readers,13199505.70,21
8989,m03,SSD,1200000,32768,1024,16,94,4,random-writers,5728104.50,21
10752,m03,SSD,1200000,32768,1024,16,95,1,initial-writers,4580975.20,21
10753,m03,SSD,1200000,32768,1024,16,95,2,rewriters,5530888.50,21
10754,m03,SSD,1200000,32768,1024,16,95,3,random-readers,12881212.89,21
10755,m03,SSD,1200000,32768,1024,16,95,4,random-writers,5855215.98,21
15000,m03,SSD,1200000,32768,1024,16,96,1,initial-writers,4615705.08,20
15001,m03,SSD,1200000,32768,1024,16,96,2,rewriters,5454511.58,20
15002,m03,SSD,1200000,32768,1024,16,96,3,random-readers,15491391.03,20
15003,m03,SSD,1200000,32768,1024,16,96,4,random-writers,5956948.62,20
15098,m03,SSD,1200000,32768,1024,16,97,1,initial-writers,4591106.72,21
15099,m03,SSD,1200000,32768,1024,16,97,2,rewriters,5336272.88,21
15100,m03,SSD,1200000,32768,1024,16,97,3,random-readers,11036643.89,21
15101,m03,SSD,1200000,32768,1024,16,97,4,random-writers,5783633.25,21
12804,m03,SSD,1200000,32768,1024,16,98,1,initial-writers,4591621.58,21
12805,m03,SSD,1200000,32768,1024,16,98,2,rewriters,5665823.44,21
12806,m03,SSD,1200000,32768,1024,16,98,3,random-readers,15294540.95,21
12807,m03,SSD,1200000,32768,1024,16,98,4,random-writers,5664959.19,21
12470,m03,SSD,1200000,32768,1024,16,99,1,initial-writers,4538892.67,21
12471,m03,SSD,1200000,32768,1024,16,99,2,rewriters,5856999.66,21
12472,m03,SSD,1200000,32768,1024,16,99,3,random-readers,10071504.84,21
12473,m03,SSD,1200000,32768,1024,16,99,4,random-writers,5757842.28,21
10506,m03,SSD,1200000,32768,1024,16,100,1,initial-writers,4470077.75,21
10507,m03,SSD,1200000,32768,1024,16,100,2,rewriters,5932967.94,21
10508,m03,SSD,1200000,32768,1024,16,100,3,random-readers,10253021.28,21
10509,m03,SSD,1200000,32768,1024,16,100,4,random-writers,5495828.25,21
11220,m03,SSD,1200000,32768,1024,16,101,1,initial-writers,4523944.34,21
11221,m03,SSD,1200000,32768,1024,16,101,2,rewriters,5905789.88,21
11222,m03,SSD,1200000,32768,1024,16,101,3,random-readers,12658493.44,21
11223,m03,SSD,1200000,32768,1024,16,101,4,random-writers,5749910.09,21
17132,m03,SSD,1200000,32768,1024,16,102,1,initial-writers,4538401.25,21
17133,m03,SSD,1200000,32768,1024,16,102,2,rewriters,5515111.33,21
17134,m03,SSD,1200000,32768,1024,16,102,3,random-readers,11808309.00,21
17135,m03,SSD,1200000,32768,1024,16,102,4,random-writers,6176130.62,21
16828,m03,SSD,1200000,32768,1024,16,103,1,initial-writers,4629683.28,21
16829,m03,SSD,1200000,32768,1024,16,103,2,rewriters,5114504.70,21
16830,m03,SSD,1200000,32768,1024,16,103,3,random-readers,10906788.38,21
16831,m03,SSD,1200000,32768,1024,16,103,4,random-writers,5618885.36,21
13746,m03,SSD,1200000,32768,1024,16,104,1,initial-writers,4551903.48,21
13747,m03,SSD,1200000,32768,1024,16,104,2,rewriters,5411590.06,21
13748,m03,SSD,1200000,32768,1024,16,104,3,random-readers,13337919.30,21
13749,m03,SSD,1200000,32768,1024,16,104,4,random-writers,5678700.52,21
11958,m03,SSD,1200000,32768,1024,16,105,1,initial-writers,4645871.22,21
11959,m03,SSD,1200000,32768,1024,16,105,2,rewriters,5098196.77,21
11960,m03,SSD,1200000,32768,1024,16,105,3,random-readers,10345423.44,21
11961,m03,SSD,1200000,32768,1024,16,105,4,random-writers,5525487.70,21
16274,m03,SSD,1200000,32768,1024,16,106,1,initial-writers,4477933.38,21
16275,m03,SSD,1200000,32768,1024,16,106,2,rewriters,5594783.31,21
16276,m03,SSD,1200000,32768,1024,16,106,3,random-readers,11795337.78,21
16277,m03,SSD,1200000,32768,1024,16,106,4,random-writers,5604389.48,21
9500,m03,SSD,1200000,32768,1024,16,107,1,initial-writers,4542465.95,20
9501,m03,SSD,1200000,32768,1024,16,107,2,rewriters,5026120.06,20
9502,m03,SSD,1200000,32768,1024,16,107,3,random-readers,12562692.94,20
9503,m03,SSD,1200000,32768,1024,16,107,4,random-writers,5828559.81,20
16570,m03,SSD,1200000,32768,1024,16,108,1,initial-writers,4380627.99,20
16571,m03,SSD,1200000,32768,1024,16,108,2,rewriters,5386466.33,20
16572,m03,SSD,1200000,32768,1024,16,108,3,random-readers,11541118.69,20
16573,m03,SSD,1200000,32768,1024,16,108,4,random-writers,5725136.95,20
9606,m03,SSD,1200000,32768,1024,16,109,1,initial-writers,4554912.45,21
9607,m03,SSD,1200000,32768,1024,16,109,2,rewriters,5480498.58,21
9608,m03,SSD,1200000,32768,1024,16,109,3,random-readers,12629362.00,21
9609,m03,SSD,1200000,32768,1024,16,109,4,random-writers,6201501.67,21
9294,m03,SSD,1200000,32768,1024,16,110,1,initial-writers,4561821.33,21
9295,m03,SSD,1200000,32768,1024,16,110,2,rewriters,5592856.48,21
9296,m03,SSD,1200000,32768,1024,16,110,3,random-readers,12041347.34,21
9297,m03,SSD,1200000,32768,1024,16,110,4,random-writers,5646941.19,21
8750,m03,SSD,1200000,32768,1024,16,111,1,initial-writers,4548240.19,20
8751,m03,SSD,1200000,32768,1024,16,111,2,rewriters,5243772.19,20
8752,m03,SSD,1200000,32768,1024,16,111,3,random-readers,10441714.44,20
8753,m03,SSD,1200000,32768,1024,16,111,4,random-writers,5572205.84,20
8742,m03,SSD,1200000,32768,1024,16,112,1,initial-writers,4551410.94,21
8743,m03,SSD,1200000,32768,1024,16,112,2,rewriters,5366402.42,21
8744,m03,SSD,1200000,32768,1024,16,112,3,random-readers,12424015.12,21
8745,m03,SSD,1200000,32768,1024,16,112,4,random-writers,5752404.00,21
16956,m03,SSD,1200000,32768,1024,16,113,1,initial-writers,4619116.38,20
16957,m03,SSD,1200000,32768,1024,16,113,2,rewriters,6049644.02,20
16958,m03,SSD,1200000,32768,1024,16,113,3,random-readers,12397065.06,20
16959,m03,SSD,1200000,32768,1024,16,113,4,random-writers,5894449.42,20
12870,m03,SSD,1200000,32768,1024,16,114,1,initial-writers,4537587.36,21
12871,m03,SSD,1200000,32768,1024,16,114,2,rewriters,5750929.81,21
12872,m03,SSD,1200000,32768,1024,16,114,3,random-readers,14377237.38,21
12873,m03,SSD,1200000,32768,1024,16,114,4,random-writers,5796997.66,21
16406,m03,SSD,1200000,32768,1024,16,115,1,initial-writers,4609365.91,21
16407,m03,SSD,1200000,32768,1024,16,115,2,rewriters,5720668.89,21
16408,m03,SSD,1200000,32768,1024,16,115,3,random-readers,12188336.88,21
16409,m03,SSD,1200000,32768,1024,16,115,4,random-writers,5922432.62,21
12618,m03,SSD,1200000,32768,1024,16,116,1,initial-writers,4522858.03,21
12619,m03,SSD,1200000,32768,1024,16,116,2,rewriters,5676210.94,21
12620,m03,SSD,1200000,32768,1024,16,116,3,random-readers,13543648.41,21
12621,m03,SSD,1200000,32768,1024,16,116,4,random-writers,5670380.55,21
13836,m03,SSD,1200000,32768,1024,16,117,1,initial-writers,4497843.89,20
13837,m03,SSD,1200000,32768,1024,16,117,2,rewriters,5196124.81,20
13838,m03,SSD,1200000,32768,1024,16,117,3,random-readers,13789404.57,20
13839,m03,SSD,1200000,32768,1024,16,117,4,random-writers,5425177.59,20
10294,m03,SSD,1200000,32768,1024,16,118,1,initial-writers,4582466.30,21
10295,m03,SSD,1200000,32768,1024,16,118,2,rewriters,5751266.66,21
10296,m03,SSD,1200000,32768,1024,16,118,3,random-readers,10217548.28,21
10297,m03,SSD,1200000,32768,1024,16,118,4,random-writers,5725193.84,21
14184,m03,SSD,1200000,32768,1024,16,119,1,initial-writers,4580803.19,21
14185,m03,SSD,1200000,32768,1024,16,119,2,rewriters,5365644.98,21
14186,m03,SSD,1200000,32768,1024,16,119,3,random-readers,13862140.38,21
14187,m03,SSD,1200000,32768,1024,16,119,4,random-writers,5548771.72,21
15236,m03,SSD,1200000,32768,1024,16,120,1,initial-writers,4571739.36,20
15237,m03,SSD,1200000,32768,1024,16,120,2,rewriters,5669213.66,20
15238,m03,SSD,1200000,32768,1024,16,120,3,random-readers,13098930.73,20
15239,m03,SSD,1200000,32768,1024,16,120,4,random-writers,6076832.98,20
9678,m03,SSD,1200000,32768,1024,16,121,1,initial-writers,4540417.86,21
9679,m03,SSD,1200000,32768,1024,16,121,2,rewriters,5624629.30,21
9680,m03,SSD,1200000,32768,1024,16,121,3,random-readers,12604729.69,21
9681,m03,SSD,1200000,32768,1024,16,121,4,random-writers,5980594.91,21
14298,m03,SSD,1200000,32768,1024,16,122,1,initial-writers,4560560.34,20
14299,m03,SSD,1200000,32768,1024,16,122,2,rewriters,5637225.48,20
14300,m03,SSD,1200000,32768,1024,16,122,3,random-readers,13097173.75,20
14301,m03,SSD,1200000,32768,1024,16,122,4,random-writers,5896946.45,20
9980,m03,SSD,1200000,32768,1024,16,123,1,initial-writers,4377417.78,21
9981,m03,SSD,1200000,32768,1024,16,123,2,rewriters,5621941.00,21
9982,m03,SSD,1200000,32768,1024,16,123,3,random-readers,13175955.02,21
9983,m03,SSD,1200000,32768,1024,16,123,4,random-writers,5460255.32,21
12434,m03,SSD,1200000,32768,1024,16,124,1,initial-writers,4531262.39,21
12435,m03,SSD,1200000,32768,1024,16,124,2,rewriters,5709741.16,21
12436,m03,SSD,1200000,32768,1024,16,124,3,random-readers,14070163.75,21
12437,m03,SSD,1200000,32768,1024,16,124,4,random-writers,5771033.44,21
12266,m03,SSD,1200000,32768,1024,16,125,1,initial-writers,4590500.69,21
12267,m03,SSD,1200000,32768,1024,16,125,2,rewriters,5763494.25,21
12268,m03,SSD,1200000,32768,1024,16,125,3,random-readers,13185107.06,21
12269,m03,SSD,1200000,32768,1024,16,125,4,random-writers,5492638.89,21
17372,m03,SSD,1200000,32768,1024,16,126,1,initial-writers,4574972.02,21
17373,m03,SSD,1200000,32768,1024,16,126,2,rewriters,5559718.97,21
17374,m03,SSD,1200000,32768,1024,16,126,3,random-readers,10817087.38,21
17375,m03,SSD,1200000,32768,1024,16,126,4,random-writers,5757978.53,21
11604,m03,SSD,1200000,32768,1024,16,127,1,initial-writers,4494596.45,21
11605,m03,SSD,1200000,32768,1024,16,127,2,rewriters,5596887.94,21
11606,m03,SSD,1200000,32768,1024,16,127,3,random-readers,14357473.44,21
11607,m03,SSD,1200000,32768,1024,16,127,4,random-writers,5678731.84,21
11072,m03,SSD,1200000,32768,1024,16,128,1,initial-writers,4521065.44,21
11073,m03,SSD,1200000,32768,1024,16,128,2,rewriters,5885738.09,21
11074,m03,SSD,1200000,32768,1024,16,128,3,random-readers,10876258.52,21
11075,m03,SSD,1200000,32768,1024,16,128,4,random-writers,6069251.66,21
12326,m03,SSD,1200000,32768,1024,16,129,1,initial-writers,4593143.50,21
12327,m03,SSD,1200000,32768,1024,16,129,2,rewriters,5520151.56,21
12328,m03,SSD,1200000,32768,1024,16,129,3,random-readers,13686173.62,21
12329,m03,SSD,1200000,32768,1024,16,129,4,random-writers,6024995.34,21
13648,m03,SSD,1200000,32768,1024,16,130,1,initial-writers,4586805.98,21
13649,m03,SSD,1200000,32768,1024,16,130,2,rewriters,5658099.16,21
13650,m03,SSD,1200000,32768,1024,16,130,3,random-readers,13307497.59,21
13651,m03,SSD,1200000,32768,1024,16,130,4,random-writers,6118618.58,21
16070,m03,SSD,1200000,32768,1024,16,131,1,initial-writers,4629385.17,21
16071,m03,SSD,1200000,32768,1024,16,131,2,rewriters,5521233.66,21
16072,m03,SSD,1200000,32768,1024,16,131,3,random-readers,11842526.38,21
16073,m03,SSD,1200000,32768,1024,16,131,4,random-writers,5973473.53,21
9560,m03,SSD,1200000,32768,1024,16,132,1,initial-writers,4584301.45,21
9561,m03,SSD,1200000,32768,1024,16,132,2,rewriters,5437383.41,21
9562,m03,SSD,1200000,32768,1024,16,132,3,random-readers,9865950.59,21
9563,m03,SSD,1200000,32768,1024,16,132,4,random-writers,5758094.12,21
12352,m03,SSD,1200000,32768,1024,16,133,1,initial-writers,4591510.88,20
12353,m03,SSD,1200000,32768,1024,16,133,2,rewriters,5419250.88,20
12354,m03,SSD,1200000,32768,1024,16,133,3,random-readers,10303889.56,20
12355,m03,SSD,1200000,32768,1024,16,133,4,random-writers,5322076.12,20
11674,m03,SSD,1200000,32768,1024,16,134,1,initial-writers,4540983.00,20
11675,m03,SSD,1200000,32768,1024,16,134,2,rewriters,5667990.41,20
11676,m03,SSD,1200000,32768,1024,16,134,3,random-readers,13033969.64,20
11677,m03,SSD,1200000,32768,1024,16,134,4,random-writers,6012056.38,20
10710,m03,SSD,1200000,32768,1024,16,135,1,initial-writers,4549622.23,21
10711,m03,SSD,1200000,32768,1024,16,135,2,rewriters,5345619.50,21
10712,m03,SSD,1200000,32768,1024,16,135,3,random-readers,10154963.89,21
10713,m03,SSD,1200000,32768,1024,16,135,4,random-writers,5589405.34,21
17396,m03,SSD,1200000,32768,1024,16,136,1,initial-writers,4613251.77,21
17397,m03,SSD,1200000,32768,1024,16,136,2,rewriters,5302725.09,21
17398,m03,SSD,1200000,32768,1024,16,136,3,random-readers,14281218.00,21
17399,m03,SSD,1200000,32768,1024,16,136,4,random-writers,5704469.78,21
16122,m03,SSD,1200000,32768,1024,16,137,1,initial-writers,4644893.75,20
16123,m03,SSD,1200000,32768,1024,16,137,2,rewriters,5574379.05,20
16124,m03,SSD,1200000,32768,1024,16,137,3,random-readers,11104551.81,20
16125,m03,SSD,1200000,32768,1024,16,137,4,random-writers,5452534.14,20
15448,m03,SSD,1200000,32768,1024,16,138,1,initial-writers,4512367.67,21
15449,m03,SSD,1200000,32768,1024,16,138,2,rewriters,5466255.56,21
15450,m03,SSD,1200000,32768,1024,16,138,3,random-readers,12416105.50,21
15451,m03,SSD,1200000,32768,1024,16,138,4,random-writers,5811199.59,21
14222,m03,SSD,1200000,32768,1024,16,139,1,initial-writers,4614109.91,20
14223,m03,SSD,1200000,32768,1024,16,139,2,rewriters,5558061.62,20
14224,m03,SSD,1200000,32768,1024,16,139,3,random-readers,14483772.00,20
14225,m03,SSD,1200000,32768,1024,16,139,4,random-writers,5805407.95,20
11084,m03,SSD,1200000,32768,1024,16,140,1,initial-writers,4515380.66,20
11085,m03,SSD,1200000,32768,1024,16,140,2,rewriters,5405968.14,20
11086,m03,SSD,1200000,32768,1024,16,140,3,random-readers,11493807.62,20
11087,m03,SSD,1200000,32768,1024,16,140,4,random-writers,6104249.97,20
11600,m03,SSD,1200000,32768,1024,16,141,1,initial-writers,4535828.03,21
11601,m03,SSD,1200000,32768,1024,16,141,2,rewriters,5655084.33,21
11602,m03,SSD,1200000,32768,1024,16,141,3,random-readers,13067087.25,21
11603,m03,SSD,1200000,32768,1024,16,141,4,random-writers,5811532.28,21
13456,m03,SSD,1200000,32768,1024,16,142,1,initial-writers,4530787.52,21
13457,m03,SSD,1200000,32768,1024,16,142,2,rewriters,5721295.44,21
13458,m03,SSD,1200000,32768,1024,16,142,3,random-readers,13240130.81,21
13459,m03,SSD,1200000,32768,1024,16,142,4,random-writers,5776699.30,21
11460,m03,SSD,1200000,32768,1024,16,143,1,initial-writers,4497376.31,20
11461,m03,SSD,1200000,32768,1024,16,143,2,rewriters,5445348.59,20
11462,m03,SSD,1200000,32768,1024,16,143,3,random-readers,13206718.88,20
11463,m03,SSD,1200000,32768,1024,16,143,4,random-writers,5839836.05,20
17226,m03,SSD,1200000,32768,1024,16,144,1,initial-writers,4600562.30,20
17227,m03,SSD,1200000,32768,1024,16,144,2,rewriters,5306109.34,20
17228,m03,SSD,1200000,32768,1024,16,144,3,random-readers,13858465.50,20
17229,m03,SSD,1200000,32768,1024,16,144,4,random-writers,5588997.53,20
12048,m03,SSD,1200000,32768,1024,16,145,1,initial-writers,4574941.28,21
12049,m03,SSD,1200000,32768,1024,16,145,2,rewriters,5351573.86,21
12050,m03,SSD,1200000,32768,1024,16,145,3,random-readers,11443780.50,21
12051,m03,SSD,1200000,32768,1024,16,145,4,random-writers,5981124.81,21
11020,m03,SSD,1200000,32768,1024,16,146,1,initial-writers,4570207.72,20
11021,m03,SSD,1200000,32768,1024,16,146,2,rewriters,5703562.95,20
11022,m03,SSD,1200000,32768,1024,16,146,3,random-readers,11534922.67,20
11023,m03,SSD,1200000,32768,1024,16,146,4,random-writers,6100148.27,20
12362,m03,SSD,1200000,32768,1024,16,147,1,initial-writers,4546197.72,21
12363,m03,SSD,1200000,32768,1024,16,147,2,rewriters,5660403.81,21
12364,m03,SSD,1200000,32768,1024,16,147,3,random-readers,16521247.34,21
12365,m03,SSD,1200000,32768,1024,16,147,4,random-writers,5551675.36,21
15866,m03,SSD,1200000,32768,1024,16,148,1,initial-writers,4596872.05,21
15867,m03,SSD,1200000,32768,1024,16,148,2,rewriters,5403319.62,21
15868,m03,SSD,1200000,32768,1024,16,148,3,random-readers,10432299.33,21
15869,m03,SSD,1200000,32768,1024,16,148,4,random-writers,5932506.80,21
15656,m03,SSD,1200000,32768,1024,16,149,1,initial-writers,4494593.67,21
15657,m03,SSD,1200000,32768,1024,16,149,2,rewriters,5376759.98,21
15658,m03,SSD,1200000,32768,1024,16,149,3,random-readers,10695228.47,21
15659,m03,SSD,1200000,32768,1024,16,149,4,random-writers,5847466.05,21
17024,m03,SSD,1200000,32768,1024,16,150,1,initial-writers,4511295.53,21
17025,m03,SSD,1200000,32768,1024,16,150,2,rewriters,5440975.09,21
17026,m03,SSD,1200000,32768,1024,16,150,3,random-readers,14895643.44,21
17027,m03,SSD,1200000,32768,1024,16,150,4,random-writers,5805371.28,21
9130,m03,SSD,1600000,256,64,1,1,1,initial-writers,831194.56,12
9131,m03,SSD,1600000,256,64,1,1,2,rewriters,1642294.88,12
9132,m03,SSD,1600000,256,64,1,1,3,readers,2435862.00,12
9133,m03,SSD,1600000,256,64,1,1,4,re-readers,2170027.25,12
12422,m03,SSD,1600000,256,64,1,2,1,initial-writers,856386.19,12
12423,m03,SSD,1600000,256,64,1,2,2,rewriters,1413179.38,12
12424,m03,SSD,1600000,256,64,1,2,3,readers,2413957.00,12
12425,m03,SSD,1600000,256,64,1,2,4,re-readers,2463808.50,12
10500,m03,SSD,1600000,256,64,1,3,1,initial-writers,828628.75,12
10501,m03,SSD,1600000,256,64,1,3,2,rewriters,1487577.38,12
10502,m03,SSD,1600000,256,64,1,3,3,readers,2509882.00,12
10503,m03,SSD,1600000,256,64,1,3,4,re-readers,1956506.25,12
14176,m03,SSD,1600000,256,64,1,4,1,initial-writers,861885.50,12
14177,m03,SSD,1600000,256,64,1,4,2,rewriters,1523457.88,12
14178,m03,SSD,1600000,256,64,1,4,3,readers,2509882.00,12
14179,m03,SSD,1600000,256,64,1,4,4,re-readers,2486632.00,12
9798,m03,SSD,1600000,256,64,1,5,1,initial-writers,759469.19,12
9799,m03,SSD,1600000,256,64,1,5,2,rewriters,1549845.50,12
9800,m03,SSD,1600000,256,64,1,5,3,readers,2458168.00,12
9801,m03,SSD,1600000,256,64,1,5,4,re-readers,2392442.50,12
11134,m03,SSD,1600000,256,64,1,6,1,initial-writers,889002.12,12
11135,m03,SSD,1600000,256,64,1,6,2,rewriters,1572543.62,12
11136,m03,SSD,1600000,256,64,1,6,3,readers,1924938.75,12
11137,m03,SSD,1600000,256,64,1,6,4,re-readers,2441400.50,12
11052,m03,SSD,1600000,256,64,1,7,1,initial-writers,844930.00,12
11053,m03,SSD,1600000,256,64,1,7,2,rewriters,1579483.38,12
11054,m03,SSD,1600000,256,64,1,7,3,readers,2533571.00,12
11055,m03,SSD,1600000,256,64,1,7,4,re-readers,2463808.50,12
14914,m03,SSD,1600000,256,64,1,8,1,initial-writers,834424.25,12
14915,m03,SSD,1600000,256,64,1,8,2,rewriters,1347557.88,12
14916,m03,SSD,1600000,256,64,1,8,3,readers,1673001.38,12
14917,m03,SSD,1600000,256,64,1,8,4,re-readers,2205688.75,12
9228,m03,SSD,1600000,256,64,1,9,1,initial-writers,856386.19,12
9229,m03,SSD,1600000,256,64,1,9,2,rewriters,1579483.38,12
9230,m03,SSD,1600000,256,64,1,9,3,readers,2509882.00,12
9231,m03,SSD,1600000,256,64,1,9,4,re-readers,2486632.00,12
12190,m03,SSD,1600000,256,64,1,10,1,initial-writers,831194.56,12
12191,m03,SSD,1600000,256,64,1,10,2,rewriters,1248819.12,12
12192,m03,SSD,1600000,256,64,1,10,3,readers,2463808.50,12
12193,m03,SSD,1600000,256,64,1,10,4,re-readers,1924938.75,12
16546,m03,SSD,1600000,256,64,1,11,1,initial-writers,831194.56,12
16547,m03,SSD,1600000,256,64,1,11,2,rewriters,1325925.25,12
16548,m03,SSD,1600000,256,64,1,11,3,readers,2205688.75,12
16549,m03,SSD,1600000,256,64,1,11,4,re-readers,2034350.50,12
11936,m03,SSD,1600000,256,64,1,12,1,initial-writers,856386.19,12
11937,m03,SSD,1600000,256,64,1,12,2,rewriters,1591186.62,12
11938,m03,SSD,1600000,256,64,1,12,3,readers,2509882.00,12
11939,m03,SSD,1600000,256,64,1,12,4,re-readers,1911233.38,12
10380,m03,SSD,1600000,256,64,1,13,1,initial-writers,831194.56,12
10381,m03,SSD,1600000,256,64,1,13,2,rewriters,1332507.12,12
10382,m03,SSD,1600000,256,64,1,13,3,readers,2187712.75,12
10383,m03,SSD,1600000,256,64,1,13,4,re-readers,1952947.75,12
12476,m03,SSD,1600000,256,64,1,14,1,initial-writers,833776.31,12
12477,m03,SSD,1600000,256,64,1,14,2,rewriters,1579483.38,12
12478,m03,SSD,1600000,256,64,1,14,3,readers,1996523.62,12
12479,m03,SSD,1600000,256,64,1,14,4,re-readers,1894373.62,12
