,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,LLC-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,instructions,page-faults
6722,m04,SSD,3200000,16384,4,56,78,1,initial-writers,5782621.28,12,96667562,1041123007,22866917,4318526,13968793,8364399,691006507,27270,9214,12627153448,846802,1127524809,670365,399994,3440947906,13405
6723,m04,SSD,3200000,16384,4,56,78,2,rewriters,11481320.09,12,96667562,1041123007,22866917,4318526,13968793,8364399,691006507,27270,9214,12627153448,846802,1127524809,670365,399994,3440947906,13405
4694,m04,SSD,3200000,16384,4,56,79,1,initial-writers,7072945.19,12,97860478,1111044478,24433342,4157824,13760455,9248772,730426204,27194,8971,12822051794,295524,1057391165,1286920,236909,3518673854,13328
4695,m04,SSD,3200000,16384,4,56,79,2,rewriters,11464374.55,12,97860478,1111044478,24433342,4157824,13760455,9248772,730426204,27194,8971,12822051794,295524,1057391165,1286920,236909,3518673854,13328
4070,m04,SSD,3200000,16384,4,56,80,1,initial-writers,6397229.59,12,100303488,1025976570,22983624,3965884,13362928,8673415,720545922,29809,10300,12811660238,1182005,1170592898,629782,495381,3679789665,13335
4071,m04,SSD,3200000,16384,4,56,80,2,rewriters,10706892.03,12,100303488,1025976570,22983624,3965884,13362928,8673415,720545922,29809,10300,12811660238,1182005,1170592898,629782,495381,3679789665,13335
7618,m04,SSD,3200000,16384,4,56,81,1,initial-writers,6376311.67,12,96630212,1046452297,27101918,3792965,11584139,8381664,743366794,27330,9212,13029767493,1943899,1132185513,802468,691827,3849920701,13259
7619,m04,SSD,3200000,16384,4,56,81,2,rewriters,12661094.76,12,96630212,1046452297,27101918,3792965,11584139,8381664,743366794,27330,9212,13029767493,1943899,1132185513,802468,691827,3849920701,13259
1856,m04,SSD,3200000,16384,4,56,82,1,initial-writers,5904931.36,12,97383567,1036966539,28118215,4092726,13075993,8206175,715602890,27275,8973,13258223225,1562704,1205097302,649311,605507,3701763204,13277
1857,m04,SSD,3200000,16384,4,56,82,2,rewriters,11343282.12,12,97383567,1036966539,28118215,4092726,13075993,8206175,715602890,27275,8973,13258223225,1562704,1205097302,649311,605507,3701763204,13277
5200,m04,SSD,3200000,16384,4,56,83,1,initial-writers,5890234.76,12,99774481,1105965424,22836046,4500421,16078007,8701808,684401758,27702,9321,13508096980,523065,1089055703,628530,437492,3323956771,12876
5201,m04,SSD,3200000,16384,4,56,83,2,rewriters,9131170.93,12,99774481,1105965424,22836046,4500421,16078007,8701808,684401758,27702,9321,13508096980,523065,1089055703,628530,437492,3323956771,12876
5896,m04,SSD,3200000,16384,4,56,84,1,initial-writers,5528160.37,12,95412456,1092003775,27533189,3770301,11832841,9058449,752212394,28000,9378,12333064376,935700,1072752100,794119,428878,3719994243,13455
5897,m04,SSD,3200000,16384,4,56,84,2,rewriters,11355721.36,12,95412456,1092003775,27533189,3770301,11832841,9058449,752212394,28000,9378,12333064376,935700,1072752100,794119,428878,3719994243,13455
3090,m04,SSD,3200000,16384,4,56,85,1,initial-writers,6432030.05,12,97913076,1024816559,23223085,3870732,14194388,8521618,733800946,27587,9575,12588866581,1125925,1122180711,673404,529216,3774593571,12884
3091,m04,SSD,3200000,16384,4,56,85,2,rewriters,11419440.46,12,97913076,1024816559,23223085,3870732,14194388,8521618,733800946,27587,9575,12588866581,1125925,1122180711,673404,529216,3774593571,12884
7240,m04,SSD,3200000,16384,4,56,86,1,initial-writers,6064647.61,12,96869702,1126417875,25287713,3468965,10916018,9840665,807412330,28005,9548,12942798052,334158,1028389619,785098,219572,4007597811,13388
7241,m04,SSD,3200000,16384,4,56,86,2,rewriters,12233426.95,12,96869702,1126417875,25287713,3468965,10916018,9840665,807412330,28005,9548,12942798052,334158,1028389619,785098,219572,4007597811,13388
3582,m04,SSD,3200000,16384,4,56,87,1,initial-writers,5379947.36,13,106037141,1118097752,24118842,4728197,16043261,8651348,709749604,27769,9312,14589375631,907197,1273641882,652143,599452,3593191252,13287
3583,m04,SSD,3200000,16384,4,56,87,2,rewriters,9373864.41,13,106037141,1118097752,24118842,4728197,16043261,8651348,709749604,27769,9312,14589375631,907197,1273641882,652143,599452,3593191252,13287
896,m04,SSD,3200000,16384,4,56,88,1,initial-writers,6490857.01,12,99953000,1071238489,24523531,3606779,14681884,8540217,749931360,26425,9036,12988367656,1137449,1062639577,683558,628219,3818753867,13051
897,m04,SSD,3200000,16384,4,56,88,2,rewriters,11246940.52,12,99953000,1071238489,24523531,3606779,14681884,8540217,749931360,26425,9036,12988367656,1137449,1062639577,683558,628219,3818753867,13051
6766,m04,SSD,3200000,16384,4,56,89,1,initial-writers,5912942.36,13,103826683,1087431000,24194467,4330958,15651809,8696358,703182067,27409,8986,13753804231,873492,1229500458,613940,509862,3597376227,13186
6767,m04,SSD,3200000,16384,4,56,89,2,rewriters,10027068.55,13,103826683,1087431000,24194467,4330958,15651809,8696358,703182067,27409,8986,13753804231,873492,1229500458,613940,509862,3597376227,13186
6546,m04,SSD,3200000,16384,4,56,90,1,initial-writers,6583138.15,12,100673828,1054357352,24057307,4026520,13890175,8474438,712292101,29304,9559,13023537407,1193964,1201417776,668825,601609,3632494969,13045
6547,m04,SSD,3200000,16384,4,56,90,2,rewriters,11697077.73,12,100673828,1054357352,24057307,4026520,13890175,8474438,712292101,29304,9559,13023537407,1193964,1201417776,668825,601609,3632494969,13045
2794,m04,SSD,3200000,16384,4,56,91,1,initial-writers,6248315.03,12,96240162,1114664286,27814533,3890240,11428542,9137715,771364935,27117,8572,12705687166,1199669,1082179256,719572,473778,3834405625,13068
2795,m04,SSD,3200000,16384,4,56,91,2,rewriters,11322726.98,12,96240162,1114664286,27814533,3890240,11428542,9137715,771364935,27117,8572,12705687166,1199669,1082179256,719572,473778,3834405625,13068
6812,m04,SSD,3200000,16384,4,56,92,1,initial-writers,6581074.53,12,95528241,1128798966,25816013,3705266,12616784,9246342,761391451,27432,9261,12408334528,869834,1055827115,827108,403999,3740026501,13439
6813,m04,SSD,3200000,16384,4,56,92,2,rewriters,12382816.28,12,95528241,1128798966,25816013,3705266,12616784,9246342,761391451,27432,9261,12408334528,869834,1055827115,827108,403999,3740026501,13439
8340,m04,SSD,3200000,16384,4,56,93,1,initial-writers,5904779.43,12,98621363,1041986715,23999311,4335155,15579466,8047348,668158763,27241,9052,12734620446,1102957,1159144534,668307,550315,3385572164,13271
8341,m04,SSD,3200000,16384,4,56,93,2,rewriters,12882062.63,12,98621363,1041986715,23999311,4335155,15579466,8047348,668158763,27241,9052,12734620446,1102957,1159144534,668307,550315,3385572164,13271
7784,m04,SSD,3200000,16384,4,56,94,1,initial-writers,5972161.14,12,98461180,1166196350,23923259,4056717,14438860,9680799,738396323,28134,8676,13148996495,284497,1004836709,684618,308721,3522519259,13270
7785,m04,SSD,3200000,16384,4,56,94,2,rewriters,13385891.39,12,98461180,1166196350,23923259,4056717,14438860,9680799,738396323,28134,8676,13148996495,284497,1004836709,684618,308721,3522519259,13270
1898,m04,SSD,3200000,16384,4,56,95,1,initial-writers,6171453.65,12,96079471,1043221492,23775894,4217687,13322092,8214129,677116536,28007,9016,12779357427,931800,1177932481,768601,320018,3420846660,13173
1899,m04,SSD,3200000,16384,4,56,95,2,rewriters,12214416.48,12,96079471,1043221492,23775894,4217687,13322092,8214129,677116536,28007,9016,12779357427,931800,1177932481,768601,320018,3420846660,13173
7840,m04,SSD,3200000,16384,4,56,96,1,initial-writers,5470932.51,12,98815148,1139660383,23273456,3970701,13444452,9510398,760718485,27756,9092,12804250837,288401,998903091,745309,297876,3694676339,13058
7841,m04,SSD,3200000,16384,4,56,96,2,rewriters,11408698.35,12,98815148,1139660383,23273456,3970701,13444452,9510398,760718485,27756,9092,12804250837,288401,998903091,745309,297876,3694676339,13058
6520,m04,SSD,3200000,16384,4,56,97,1,initial-writers,6320069.16,12,99074569,1091630607,23027142,4428236,16418054,8396101,667358915,26922,9225,12685160223,510028,1101461481,626570,472059,3281488146,13229
6521,m04,SSD,3200000,16384,4,56,97,2,rewriters,11488609.46,12,99074569,1091630607,23027142,4428236,16418054,8396101,667358915,26922,9225,12685160223,510028,1101461481,626570,472059,3281488146,13229
1660,m04,SSD,3200000,16384,4,56,98,1,initial-writers,6256869.34,13,107983011,1167178656,24828393,4930911,16689305,9071092,713239877,27823,9089,14525425289,676224,1200344667,654916,562312,3521835322,13612
1661,m04,SSD,3200000,16384,4,56,98,2,rewriters,10218778.02,13,107983011,1167178656,24828393,4930911,16689305,9071092,713239877,27823,9089,14525425289,676224,1200344667,654916,562312,3521835322,13612
5020,m04,SSD,3200000,16384,4,56,99,1,initial-writers,6548417.98,12,97906430,1165669403,23786111,3777740,12370690,9882037,789807411,27123,8971,12763310500,343119,998502804,854821,422116,3905598390,13436
5021,m04,SSD,3200000,16384,4,56,99,2,rewriters,11581400.64,12,97906430,1165669403,23786111,3777740,12370690,9882037,789807411,27123,8971,12763310500,343119,998502804,854821,422116,3905598390,13436
2376,m04,SSD,3200000,16384,4,56,100,1,initial-writers,6159915.65,13,112268947,1138633558,25229259,3949693,14479358,9290270,791313279,27716,9267,14675688030,1104239,1261785694,770491,663638,4137534782,13058
2377,m04,SSD,3200000,16384,4,56,100,2,rewriters,10240031.13,13,112268947,1138633558,25229259,3949693,14479358,9290270,791313279,27716,9267,14675688030,1104239,1261785694,770491,663638,4137534782,13058
6970,m04,SSD,3200000,16384,4,56,101,1,initial-writers,5730631.31,12,97903109,1065852925,22722546,4176838,13910867,8663173,700697789,27919,9251,13086953409,916145,1164674369,682839,484719,3504786483,13100
6971,m04,SSD,3200000,16384,4,56,101,2,rewriters,12396527.39,12,97903109,1065852925,22722546,4176838,13910867,8663173,700697789,27919,9251,13086953409,916145,1164674369,682839,484719,3504786483,13100
6664,m04,SSD,3200000,16384,4,56,102,1,initial-writers,6506522.17,12,99141198,1123602000,23342830,4197356,13413631,9078542,732369071,26946,8906,13153319699,689386,1142134424,707068,426172,3578525666,12774
6665,m04,SSD,3200000,16384,4,56,102,2,rewriters,10360692.46,12,99141198,1123602000,23342830,4197356,13413631,9078542,732369071,26946,8906,13153319699,689386,1142134424,707068,426172,3578525666,12774
6220,m04,SSD,3200000,16384,4,56,103,1,initial-writers,6715517.86,12,94880915,1112201342,23409856,4174815,13056111,9193438,733986331,27566,8953,12477714323,246736,1030022129,825620,325334,3611058538,13270
6221,m04,SSD,3200000,16384,4,56,103,2,rewriters,11718315.30,12,94880915,1112201342,23409856,4174815,13056111,9193438,733986331,27566,8953,12477714323,246736,1030022129,825620,325334,3611058538,13270
4262,m04,SSD,3200000,16384,4,56,104,1,initial-writers,6476761.11,12,98510647,1146747229,24629904,3622825,11660826,9672983,783375101,27307,8992,12750781823,787893,1027946035,795099,440500,3907352868,13324
4263,m04,SSD,3200000,16384,4,56,104,2,rewriters,12629036.53,12,98510647,1146747229,24629904,3622825,11660826,9672983,783375101,27307,8992,12750781823,787893,1027946035,795099,440500,3907352868,13324
2004,m04,SSD,3200000,16384,4,56,105,1,initial-writers,6664490.69,12,98337195,1149421083,23139357,3504254,11562745,10060030,801328205,28630,9776,12609048943,360786,992784909,776711,316928,3874184733,13388
2005,m04,SSD,3200000,16384,4,56,105,2,rewriters,11708166.64,12,98337195,1149421083,23139357,3504254,11562745,10060030,801328205,28630,9776,12609048943,360786,992784909,776711,316928,3874184733,13388
178,m04,SSD,3200000,16384,4,56,106,1,initial-writers,5903553.55,11,95786128,1123701175,23431353,3524559,11721723,9343808,762423603,26633,9024,12237672822,622943,1020819684,825848,318469,3723742727,12930
179,m04,SSD,3200000,16384,4,56,106,2,rewriters,12776298.89,11,95786128,1123701175,23431353,3524559,11721723,9343808,762423603,26633,9024,12237672822,622943,1020819684,825848,318469,3723742727,12930
7694,m04,SSD,3200000,16384,4,56,107,1,initial-writers,6459511.01,11,96965492,1043958289,24924934,4309631,15949886,7477328,653606271,27715,9184,12769962095,1070958,1156041329,605415,517226,3294082031,13039
7695,m04,SSD,3200000,16384,4,56,107,2,rewriters,11691158.30,11,96965492,1043958289,24924934,4309631,15949886,7477328,653606271,27715,9184,12769962095,1070958,1156041329,605415,517226,3294082031,13039
8492,m04,SSD,3200000,16384,4,56,108,1,initial-writers,5891290.33,12,99302896,1094721054,23092954,4398134,14796607,8595704,702027530,27097,9089,12941164958,780675,1166375577,678992,487473,3479563709,13507
8493,m04,SSD,3200000,16384,4,56,108,2,rewriters,13052713.24,12,99302896,1094721054,23092954,4398134,14796607,8595704,702027530,27097,9089,12941164958,780675,1166375577,678992,487473,3479563709,13507
2412,m04,SSD,3200000,16384,4,56,109,1,initial-writers,6337304.49,12,98102625,1076056009,23977437,4360191,13984034,8527697,684476276,26565,8815,12534780668,781883,1093610386,815561,366377,3440255652,13553
2413,m04,SSD,3200000,16384,4,56,109,2,rewriters,11715282.69,12,98102625,1076056009,23977437,4360191,13984034,8527697,684476276,26565,8815,12534780668,781883,1093610386,815561,366377,3440255652,13553
3960,m04,SSD,3200000,16384,4,56,110,1,initial-writers,5860774.09,13,111538142,1138825154,26184492,3989527,14178527,8895155,778701668,28280,9312,14829259029,1419524,1249327986,645394,749264,3998761470,13273
3961,m04,SSD,3200000,16384,4,56,110,2,rewriters,8820946.92,13,111538142,1138825154,26184492,3989527,14178527,8895155,778701668,28280,9312,14829259029,1419524,1249327986,645394,749264,3998761470,13273
4032,m04,SSD,3200000,16384,4,56,111,1,initial-writers,6762553.62,12,96761626,1073159392,22418630,4161668,14010856,8493284,694368609,27076,9056,12677799304,906227,1122437637,692283,443847,3466316440,13099
4033,m04,SSD,3200000,16384,4,56,111,2,rewriters,12472338.80,12,96761626,1073159392,22418630,4161668,14010856,8493284,694368609,27076,9056,12677799304,906227,1122437637,692283,443847,3466316440,13099
6730,m04,SSD,3200000,16384,4,56,112,1,initial-writers,6075230.72,12,97143839,1128812850,24182491,3737775,12444643,9775515,771055514,27502,9367,12681898933,311246,1020143978,773353,276533,3773440006,13606
6731,m04,SSD,3200000,16384,4,56,112,2,rewriters,12446943.73,12,97143839,1128812850,24182491,3737775,12444643,9775515,771055514,27502,9367,12681898933,311246,1020143978,773353,276533,3773440006,13606
1456,m04,SSD,3200000,16384,4,56,113,1,initial-writers,7295425.36,11,97023429,1043147038,24156862,4104099,15111040,7793792,686660188,28170,9428,12628413698,1080959,1149917276,631480,547068,3461209139,13283
1457,m04,SSD,3200000,16384,4,56,113,2,rewriters,12512599.02,11,97023429,1043147038,24156862,4104099,15111040,7793792,686660188,28170,9428,12628413698,1080959,1149917276,631480,547068,3461209139,13283
5570,m04,SSD,3200000,16384,4,56,114,1,initial-writers,6441165.22,12,97522520,1077624965,23003481,4141183,13301499,8833861,697985941,27329,8723,12534478134,532986,1108429026,790447,265053,3495803781,13102
5571,m04,SSD,3200000,16384,4,56,114,2,rewriters,11396757.57,12,97522520,1077624965,23003481,4141183,13301499,8833861,697985941,27329,8723,12534478134,532986,1108429026,790447,265053,3495803781,13102
2300,m04,SSD,3200000,16384,4,56,115,1,initial-writers,5919120.14,12,99792842,1092190241,23676642,4074064,13208610,8728361,718906004,26810,8818,13005830733,830529,1178216064,671146,477908,3665649806,13060
2301,m04,SSD,3200000,16384,4,56,115,2,rewriters,11389110.88,12,99792842,1092190241,23676642,4074064,13208610,8728361,718906004,26810,8818,13005830733,830529,1178216064,671146,477908,3665649806,13060
5900,m04,SSD,3200000,16384,4,56,116,1,initial-writers,5900518.12,12,98296601,1105148594,23487140,3982096,12800534,9378537,739145672,27889,9046,12387025583,544486,1023497140,794803,359023,3592729966,12943
5901,m04,SSD,3200000,16384,4,56,116,2,rewriters,12245290.17,12,98296601,1105148594,23487140,3982096,12800534,9378537,739145672,27889,9046,12387025583,544486,1023497140,794803,359023,3592729966,12943
7812,m04,SSD,3200000,16384,4,56,117,1,initial-writers,6299662.45,12,98660536,1114343996,21997067,4260904,15034809,9089357,712551359,27065,8950,12715718211,375959,1046287504,670689,401078,3416322505,13100
7813,m04,SSD,3200000,16384,4,56,117,2,rewriters,11662642.38,12,98660536,1114343996,21997067,4260904,15034809,9089357,712551359,27065,8950,12715718211,375959,1046287504,670689,401078,3416322505,13100
8212,m04,SSD,3200000,16384,4,56,118,1,initial-writers,6990006.30,12,98207889,1035857864,24203287,3940425,14691921,8576382,725754398,27907,9506,12764846913,1135925,1143450763,698601,654491,3700169702,13398
8213,m04,SSD,3200000,16384,4,56,118,2,rewriters,12852332.23,12,98207889,1035857864,24203287,3940425,14691921,8576382,725754398,27907,9506,12764846913,1135925,1143450763,698601,654491,3700169702,13398
1496,m04,SSD,3200000,16384,4,56,119,1,initial-writers,6295075.63,12,95289933,1120215589,23764495,3567425,11609120,9570795,768715157,27501,9520,12279561969,274936,1047418183,843750,229924,3767679205,13181
1497,m04,SSD,3200000,16384,4,56,119,2,rewriters,13771843.77,12,95289933,1120215589,23764495,3567425,11609120,9570795,768715157,27501,9520,12279561969,274936,1047418183,843750,229924,3767679205,13181
1526,m04,SSD,3200000,16384,4,56,120,1,initial-writers,6202442.53,12,102229516,1021555336,25154680,3907081,15236770,8103850,715659523,27944,9085,13177878214,1459387,1154580783,668058,616148,3688774373,13446
1527,m04,SSD,3200000,16384,4,56,120,2,rewriters,12480790.75,12,102229516,1021555336,25154680,3907081,15236770,8103850,715659523,27944,9085,13177878214,1459387,1154580783,668058,616148,3688774373,13446
6660,m04,SSD,3200000,16384,4,56,121,1,initial-writers,5992207.34,12,100454705,1114203810,22855217,4417996,15004099,9253688,709505448,27666,9463,13034878805,351367,1076474982,576321,374121,3445062298,12718
6661,m04,SSD,3200000,16384,4,56,121,2,rewriters,10143368.59,12,100454705,1114203810,22855217,4417996,15004099,9253688,709505448,27666,9463,13034878805,351367,1076474982,576321,374121,3445062298,12718
444,m04,SSD,3200000,16384,4,56,122,1,initial-writers,5814126.72,12,96804902,1001228539,27966004,3983990,12109593,8245564,702436229,27326,9311,12751259748,1906463,1198154448,699405,665151,3753220824,13232
445,m04,SSD,3200000,16384,4,56,122,2,rewriters,11154791.10,12,96804902,1001228539,27966004,3983990,12109593,8245564,702436229,27326,9311,12751259748,1906463,1198154448,699405,665151,3753220824,13232
4186,m04,SSD,3200000,16384,4,56,123,1,initial-writers,5940723.05,12,105393141,1097887413,25643296,4494955,14841608,8770924,715428621,28039,9532,14615326724,900609,1297888808,629135,545901,3664925582,13188
4187,m04,SSD,3200000,16384,4,56,123,2,rewriters,9214488.59,12,105393141,1097887413,25643296,4494955,14841608,8770924,715428621,28039,9532,14615326724,900609,1297888808,629135,545901,3664925582,13188
6030,m04,SSD,3200000,16384,4,56,124,1,initial-writers,6996414.90,12,102692258,1067380433,23674728,4291416,14910398,8536473,699744225,27817,9216,14325328292,1445208,1247636391,691655,633781,3620702242,13264
6031,m04,SSD,3200000,16384,4,56,124,2,rewriters,9886685.11,12,102692258,1067380433,23674728,4291416,14910398,8536473,699744225,27817,9216,14325328292,1445208,1247636391,691655,633781,3620702242,13264
2464,m04,SSD,3200000,16384,4,56,125,1,initial-writers,5499284.57,12,100204485,1038382595,24169012,4575422,16140961,7694010,648392053,27011,9319,13477753554,914914,1199001933,614265,481053,3309447068,12986
2465,m04,SSD,3200000,16384,4,56,125,2,rewriters,10661665.84,12,100204485,1038382595,24169012,4575422,16140961,7694010,648392053,27011,9319,13477753554,914914,1199001933,614265,481053,3309447068,12986
3704,m04,SSD,3200000,16384,4,56,126,1,initial-writers,5624148.52,13,106006883,1123004579,24035667,4709077,14943194,8883610,711077111,26985,8981,14503971325,694346,1255563238,666381,503486,3579037427,12947
3705,m04,SSD,3200000,16384,4,56,126,2,rewriters,9240819.98,13,106006883,1123004579,24035667,4709077,14943194,8883610,711077111,26985,8981,14503971325,694346,1255563238,666381,503486,3579037427,12947
8140,m04,SSD,3200000,16384,4,56,127,1,initial-writers,6174859.27,12,102254251,1042640017,24785441,4058023,14536605,8449440,724604542,27071,9178,13362093840,1225195,1194004760,672599,599207,3739815257,13156
8141,m04,SSD,3200000,16384,4,56,127,2,rewriters,11081463.40,12,102254251,1042640017,24785441,4058023,14536605,8449440,724604542,27071,9178,13362093840,1225195,1194004760,672599,599207,3739815257,13156
3120,m04,SSD,3200000,16384,4,56,128,1,initial-writers,5660609.25,12,99371034,1009079730,25539772,4177871,14702756,7962129,693528504,27095,9022,13229796160,1275985,1199840472,584001,589754,3614695873,12940
3121,m04,SSD,3200000,16384,4,56,128,2,rewriters,13935724.43,12,99371034,1009079730,25539772,4177871,14702756,7962129,693528504,27095,9022,13229796160,1275985,1199840472,584001,589754,3614695873,12940
4072,m04,SSD,3200000,16384,4,56,129,1,initial-writers,6311167.00,13,107658282,1091234528,24990592,4256977,14498285,8881511,736259800,27195,8798,14733173154,1112442,1312582732,687015,612850,3840044150,13337
4073,m04,SSD,3200000,16384,4,56,129,2,rewriters,9401093.38,13,107658282,1091234528,24990592,4256977,14498285,8881511,736259800,27195,8798,14733173154,1112442,1312582732,687015,612850,3840044150,13337
2074,m04,SSD,3200000,16384,4,56,130,1,initial-writers,5474906.15,12,96610726,1113220926,23356227,4216199,13793870,8994076,714477724,27231,8576,12785111208,511301,1026870736,764805,399065,3543033737,13286
2075,m04,SSD,3200000,16384,4,56,130,2,rewriters,11328571.35,12,96610726,1113220926,23356227,4216199,13793870,8994076,714477724,27231,8576,12785111208,511301,1026870736,764805,399065,3543033737,13286
6862,m04,SSD,3200000,16384,4,56,131,1,initial-writers,5937120.83,12,97616375,1051776161,22975424,4070780,12641922,8631867,699481002,28912,10389,12411075987,839107,1144915842,689302,354717,3561724521,13068
6863,m04,SSD,3200000,16384,4,56,131,2,rewriters,10404894.80,12,97616375,1051776161,22975424,4070780,12641922,8631867,699481002,28912,10389,12411075987,839107,1144915842,689302,354717,3561724521,13068
226,m04,SSD,3200000,16384,4,56,132,1,initial-writers,6618822.88,13,98688333,1065120752,23132108,4088652,14907860,8330811,684788008,27270,9042,12806617486,808856,1125915205,584579,445323,3398158162,13344
227,m04,SSD,3200000,16384,4,56,132,2,rewriters,10031576.73,13,98688333,1065120752,23132108,4088652,14907860,8330811,684788008,27270,9042,12806617486,808856,1125915205,584579,445323,3398158162,13344
3002,m04,SSD,3200000,16384,4,56,133,1,initial-writers,5718645.43,14,101647260,1074338230,25121885,4596589,16648208,8079613,673753211,27974,9069,13499671893,909039,1220170002,617094,553256,3399002173,13381
3003,m04,SSD,3200000,16384,4,56,133,2,rewriters,11146098.05,14,101647260,1074338230,25121885,4596589,16648208,8079613,673753211,27974,9069,13499671893,909039,1220170002,617094,553256,3399002173,13381
2554,m04,SSD,3200000,16384,4,56,134,1,initial-writers,6000924.25,12,98448220,1040819961,24596480,3899194,14708910,8732437,738363574,27464,9278,12749657863,1078927,1114679016,685335,551939,3800473812,13671
2555,m04,SSD,3200000,16384,4,56,134,2,rewriters,11779591.97,12,98448220,1040819961,24596480,3899194,14708910,8732437,738363574,27464,9278,12749657863,1078927,1114679016,685335,551939,3800473812,13671
3044,m04,SSD,3200000,16384,4,56,135,1,initial-writers,5664937.74,12,95343525,1066409317,27577697,3842864,12130586,8757193,741545369,27583,8671,12491803782,1658454,1087465086,802118,603953,3713968163,13455
3045,m04,SSD,3200000,16384,4,56,135,2,rewriters,11107351.60,12,95343525,1066409317,27577697,3842864,12130586,8757193,741545369,27583,8671,12491803782,1658454,1087465086,802118,603953,3713968163,13455
1540,m04,SSD,3200000,16384,4,56,136,1,initial-writers,5953222.71,11,97228169,1088800560,22641753,4244516,15983087,8337153,678907250,28431,9832,12865870349,603408,1082659310,634683,452432,3328061918,13397
1541,m04,SSD,3200000,16384,4,56,136,2,rewriters,11880226.34,11,97228169,1088800560,22641753,4244516,15983087,8337153,678907250,28431,9832,12865870349,603408,1082659310,634683,452432,3328061918,13397
3532,m04,SSD,3200000,16384,4,56,137,1,initial-writers,5721025.53,12,101154181,1031040822,24610654,4175966,15762632,8254304,671036591,28797,9393,12977980497,934157,1173521452,736609,437590,3429149154,13437
3533,m04,SSD,3200000,16384,4,56,137,2,rewriters,11034888.12,12,101154181,1031040822,24610654,4175966,15762632,8254304,671036591,28797,9393,12977980497,934157,1173521452,736609,437590,3429149154,13437
4522,m04,SSD,3200000,16384,4,56,138,1,initial-writers,5612754.44,12,98147876,1029399160,23164024,4002242,13837183,8487045,711988429,26713,8911,12676776405,1103861,1180890935,671929,503714,3641593301,13445
4523,m04,SSD,3200000,16384,4,56,138,2,rewriters,12913796.66,12,98147876,1029399160,23164024,4002242,13837183,8487045,711988429,26713,8911,12676776405,1103861,1180890935,671929,503714,3641593301,13445
7750,m04,SSD,3200000,16384,4,56,139,1,initial-writers,6174051.20,12,100246759,1146051427,24217701,3719911,12345323,9806604,783922581,27419,8910,12764986831,353024,1041749744,833594,388356,3869071312,13217
7751,m04,SSD,3200000,16384,4,56,139,2,rewriters,12802969.01,12,100246759,1146051427,24217701,3719911,12345323,9806604,783922581,27419,8910,12764986831,353024,1041749744,833594,388356,3869071312,13217
3690,m04,SSD,3200000,16384,4,56,140,1,initial-writers,5595095.66,12,104165090,1178957807,25459093,4700855,15066820,9207473,747453329,27781,9049,14610695456,613194,1075753412,795826,520152,3586045358,13334
3691,m04,SSD,3200000,16384,4,56,140,2,rewriters,8633010.82,12,104165090,1178957807,25459093,4700855,15066820,9207473,747453329,27781,9049,14610695456,613194,1075753412,795826,520152,3586045358,13334
8594,m04,SSD,3200000,16384,4,56,141,1,initial-writers,6591308.90,12,105068213,1241446938,26754743,3675874,12915929,9796134,816266703,27036,8954,13802016742,839998,1070958368,704563,664031,3883248520,13397
8595,m04,SSD,3200000,16384,4,56,141,2,rewriters,9595113.14,12,105068213,1241446938,26754743,3675874,12915929,9796134,816266703,27036,8954,13802016742,839998,1070958368,704563,664031,3883248520,13397
4612,m04,SSD,3200000,16384,4,56,142,1,initial-writers,6100217.02,12,101250277,1097155831,23970992,4295276,14306287,8756139,697603620,27224,8801,13255400476,775359,1180513360,634041,456076,3463214639,13055
4613,m04,SSD,3200000,16384,4,56,142,2,rewriters,11517453.91,12,101250277,1097155831,23970992,4295276,14306287,8756139,697603620,27224,8801,13255400476,775359,1180513360,634041,456076,3463214639,13055
6192,m04,SSD,3200000,16384,4,56,143,1,initial-writers,6229280.97,12,102438374,1083945498,22703929,4334282,14855271,8815665,699213723,28097,9477,13204444365,1026525,1175530512,608167,559752,3568897551,13223
6193,m04,SSD,3200000,16384,4,56,143,2,rewriters,13352663.98,12,102438374,1083945498,22703929,4334282,14855271,8815665,699213723,28097,9477,13204444365,1026525,1175530512,608167,559752,3568897551,13223
4452,m04,SSD,3200000,16384,4,56,144,1,initial-writers,6460277.40,12,101347404,1138216068,26681538,3597518,12096199,9304144,795940405,26861,9126,13099402894,1286193,1105207303,1109888,549521,4024941616,13058
4453,m04,SSD,3200000,16384,4,56,144,2,rewriters,11136394.73,12,101347404,1138216068,26681538,3597518,12096199,9304144,795940405,26861,9126,13099402894,1286193,1105207303,1109888,549521,4024941616,13058
8658,m04,SSD,3200000,16384,4,56,145,1,initial-writers,5948618.84,12,95901556,1101946063,25463012,3699273,11369809,9160412,772823798,27899,8835,12683030418,1127055,1053773196,798181,504252,3853760642,13237
8659,m04,SSD,3200000,16384,4,56,145,2,rewriters,12135127.11,12,95901556,1101946063,25463012,3699273,11369809,9160412,772823798,27899,8835,12683030418,1127055,1053773196,798181,504252,3853760642,13237
2342,m04,SSD,3200000,16384,4,56,146,1,initial-writers,6385881.04,12,99804326,996599973,27392067,4094307,14264854,7903211,703136111,27517,9022,13296176905,1853206,1193805771,676368,651493,3654306866,13224
