,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,LLC-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,instructions,page-faults
1858,m03,SSD,3200000,8192,64,32,88,1,initial-writers,5273193.93,9,32297094,325518315,5022037,1172598,4667499,3112960,297857065,10789,3589,3519724865,349397,418312624,122998,85921,1557377485,10754
1859,m03,SSD,3200000,8192,64,32,88,2,rewriters,8578215.41,9,32297094,325518315,5022037,1172598,4667499,3112960,297857065,10789,3589,3519724865,349397,418312624,122998,85921,1557377485,10754
4334,m03,SSD,3200000,8192,64,32,89,1,initial-writers,5733526.52,9,31366665,343176223,4796430,1166185,4817130,3386561,314980417,10312,3355,4029852260,228697,418547546,151123,36083,1611603488,10813
4335,m03,SSD,3200000,8192,64,32,89,2,rewriters,7667917.90,9,31366665,343176223,4796430,1166185,4817130,3386561,314980417,10312,3355,4029852260,228697,418547546,151123,36083,1611603488,10813
1516,m03,SSD,3200000,8192,64,32,90,1,initial-writers,6681764.05,9,30977057,331732449,4755179,1455838,5138416,2852421,233286189,10459,3295,3368568825,290155,549848763,262848,203076,1236640180,10959
1517,m03,SSD,3200000,8192,64,32,90,2,rewriters,9068008.49,9,30977057,331732449,4755179,1455838,5138416,2852421,233286189,10459,3295,3368568825,290155,549848763,262848,203076,1236640180,10959
8610,m03,SSD,3200000,8192,64,32,91,1,initial-writers,6440169.23,9,30972469,313793626,4923785,1159284,4393875,2915099,279200266,10229,3379,3198707595,369798,468853945,180304,93549,1548550941,10911
8611,m03,SSD,3200000,8192,64,32,91,2,rewriters,8831357.10,9,30972469,313793626,4923785,1159284,4393875,2915099,279200266,10229,3379,3198707595,369798,468853945,180304,93549,1548550941,10911
536,m03,SSD,3200000,8192,64,32,92,1,initial-writers,6361710.33,9,33719753,370062992,5085643,1296968,5263111,2836089,238646566,9627,2951,3821922434,368112,374854286,147431,100040,1095794650,10715
537,m03,SSD,3200000,8192,64,32,92,2,rewriters,8720479.65,9,33719753,370062992,5085643,1296968,5263111,2836089,238646566,9627,2951,3821922434,368112,374854286,147431,100040,1095794650,10715
4434,m03,SSD,3200000,8192,64,32,93,1,initial-writers,5320421.56,9,30527729,326333538,7134251,1106375,4685116,2803884,226871303,11124,3897,3490850743,376108,687948292,302332,321781,1100798683,10783
4435,m03,SSD,3200000,8192,64,32,93,2,rewriters,8109500.37,9,30527729,326333538,7134251,1106375,4685116,2803884,226871303,11124,3897,3490850743,376108,687948292,302332,321781,1100798683,10783
3554,m03,SSD,3200000,8192,64,32,94,1,initial-writers,6476607.97,9,30106788,308310150,5946033,1478344,5075522,2512154,218478009,9890,3364,3465197375,292327,614606608,308620,176780,1193088673,11016
3555,m03,SSD,3200000,8192,64,32,94,2,rewriters,8318318.07,9,30106788,308310150,5946033,1478344,5075522,2512154,218478009,9890,3364,3465197375,292327,614606608,308620,176780,1193088673,11016
634,m03,SSD,3200000,8192,64,32,95,1,initial-writers,6388668.78,9,30937409,306990079,5018158,1275815,4666444,2809133,270031168,10053,3392,3463916564,315024,479635814,218979,50330,1483296315,10892
635,m03,SSD,3200000,8192,64,32,95,2,rewriters,8566065.67,9,30937409,306990079,5018158,1275815,4666444,2809133,270031168,10053,3392,3463916564,315024,479635814,218979,50330,1483296315,10892
4994,m03,SSD,3200000,8192,64,32,96,1,initial-writers,5873920.84,9,30727658,326096214,4718900,1275910,4724303,3062387,271672264,10674,3777,3753311995,357385,480382208,287290,108940,1427972053,10862
4995,m03,SSD,3200000,8192,64,32,96,2,rewriters,7048115.43,9,30727658,326096214,4718900,1275910,4724303,3062387,271672264,10674,3777,3753311995,357385,480382208,287290,108940,1427972053,10862
5466,m03,SSD,3200000,8192,64,32,97,1,initial-writers,7373776.38,9,30293190,336470522,4812357,1166005,4627186,3117995,299960262,9230,3005,3418696830,281329,437553333,134444,33268,1610369175,10906
5467,m03,SSD,3200000,8192,64,32,97,2,rewriters,9424394.76,9,30293190,336470522,4812357,1166005,4627186,3117995,299960262,9230,3005,3418696830,281329,437553333,134444,33268,1610369175,10906
3468,m03,SSD,3200000,8192,64,32,98,1,initial-writers,5815425.55,9,31484422,331142561,4750577,1082061,4318225,3196664,316133570,10419,3604,3817884949,368539,426454947,210536,107138,1721057246,10789
3469,m03,SSD,3200000,8192,64,32,98,2,rewriters,7175663.45,9,31484422,331142561,4750577,1082061,4318225,3196664,316133570,10419,3604,3817884949,368539,426454947,210536,107138,1721057246,10789
1130,m03,SSD,3200000,8192,64,32,99,1,initial-writers,5907098.66,9,30072246,316284149,5855070,1641557,4935275,2734007,232604657,10005,3403,3345419513,302279,718596091,323595,219661,1225390041,10853
1131,m03,SSD,3200000,8192,64,32,99,2,rewriters,8356641.62,9,30072246,316284149,5855070,1641557,4935275,2734007,232604657,10005,3403,3345419513,302279,718596091,323595,219661,1225390041,10853
1204,m03,SSD,3200000,8192,64,32,100,1,initial-writers,4868726.44,9,29540905,331044328,4641075,1358699,4802750,3106799,259692045,9219,3017,3888601321,275469,494087685,309096,105924,1390331153,10883
1205,m03,SSD,3200000,8192,64,32,100,2,rewriters,7211441.66,9,29540905,331044328,4641075,1358699,4802750,3106799,259692045,9219,3017,3888601321,275469,494087685,309096,105924,1390331153,10883
2556,m03,SSD,3200000,8192,64,32,101,1,initial-writers,7027396.51,9,30073708,361058881,4849088,1172426,5032397,3381826,340898354,11259,4030,4108247474,190498,397758859,89919,30372,1692262614,10882
2557,m03,SSD,3200000,8192,64,32,101,2,rewriters,8495590.68,9,30073708,361058881,4849088,1172426,5032397,3381826,340898354,11259,4030,4108247474,190498,397758859,89919,30372,1692262614,10882
5158,m03,SSD,3200000,8192,64,32,102,1,initial-writers,5988245.71,9,30312671,326590978,5022795,1444360,4847849,2780176,245306800,8526,2348,3711217504,242603,601402086,267307,242099,1273822851,10788
5159,m03,SSD,3200000,8192,64,32,102,2,rewriters,9323480.14,9,30312671,326590978,5022795,1444360,4847849,2780176,245306800,8526,2348,3711217504,242603,601402086,267307,242099,1273822851,10788
8646,m03,SSD,3200000,8192,64,32,103,1,initial-writers,5255458.19,9,30336601,318046210,5585568,1431282,5093053,2799084,227302936,10363,3452,3697984850,259359,619051054,279282,184723,1216815371,10853
8647,m03,SSD,3200000,8192,64,32,103,2,rewriters,8803822.57,9,30336601,318046210,5585568,1431282,5093053,2799084,227302936,10363,3452,3697984850,259359,619051054,279282,184723,1216815371,10853
992,m03,SSD,3200000,8192,64,32,104,1,initial-writers,6042833.59,9,30726578,335199639,4006936,1332010,4724569,3067722,253313752,9830,3406,3225670206,348940,458622429,307593,162719,1337920231,10795
993,m03,SSD,3200000,8192,64,32,104,2,rewriters,6777670.95,9,30726578,335199639,4006936,1332010,4724569,3067722,253313752,9830,3406,3225670206,348940,458622429,307593,162719,1337920231,10795
8346,m03,SSD,3200000,8192,64,32,105,1,initial-writers,5662417.27,9,33411342,364561966,5120423,1118420,4957594,3094781,272073575,10119,3434,3771669545,383006,385294102,186155,129618,1289089789,11012
8347,m03,SSD,3200000,8192,64,32,105,2,rewriters,8077746.92,9,33411342,364561966,5120423,1118420,4957594,3094781,272073575,10119,3434,3771669545,383006,385294102,186155,129618,1289089789,11012
5542,m03,SSD,3200000,8192,64,32,106,1,initial-writers,6366805.05,9,30995435,347873323,4448938,1419963,4917991,2842591,234270560,9560,3004,3273052807,658128,749783215,229396,304558,1184311759,11006
5543,m03,SSD,3200000,8192,64,32,106,2,rewriters,8043367.72,9,30995435,347873323,4448938,1419963,4917991,2842591,234270560,9560,3004,3273052807,658128,749783215,229396,304558,1184311759,11006
7610,m03,SSD,3200000,8192,64,32,107,1,initial-writers,6040121.19,9,31584206,327828606,4508028,1267356,4425776,2893726,241885155,10022,3346,3434904894,441584,484225345,261529,193849,1298432883,10923
7611,m03,SSD,3200000,8192,64,32,107,2,rewriters,8990593.73,9,31584206,327828606,4508028,1267356,4425776,2893726,241885155,10022,3346,3434904894,441584,484225345,261529,193849,1298432883,10923
7178,m03,SSD,3200000,8192,64,32,108,1,initial-writers,6047730.77,9,32422548,345139433,4737171,1154373,4499071,2997348,270871703,10944,3862,3511439030,463144,426048512,210865,163014,1380340571,10819
7179,m03,SSD,3200000,8192,64,32,108,2,rewriters,8105658.40,9,32422548,345139433,4737171,1154373,4499071,2997348,270871703,10944,3862,3511439030,463144,426048512,210865,163014,1380340571,10819
2880,m03,SSD,3200000,8192,64,32,109,1,initial-writers,6554142.54,9,31023588,340530730,4232723,1620593,5312968,3194825,250110213,10035,3475,3243152224,214677,552067096,302225,195924,1287905491,10593
2881,m03,SSD,3200000,8192,64,32,109,2,rewriters,9060619.47,9,31023588,340530730,4232723,1620593,5312968,3194825,250110213,10035,3475,3243152224,214677,552067096,302225,195924,1287905491,10593
4080,m03,SSD,3200000,8192,64,32,110,1,initial-writers,6567044.50,9,30569097,344076337,4337057,1466490,4949015,2960033,256416884,9368,2791,3084887160,261622,485638847,282366,72275,1302080687,11103
4081,m03,SSD,3200000,8192,64,32,110,2,rewriters,8377493.09,9,30569097,344076337,4337057,1466490,4949015,2960033,256416884,9368,2791,3084887160,261622,485638847,282366,72275,1302080687,11103
7542,m03,SSD,3200000,8192,64,32,111,1,initial-writers,6830098.14,9,32817740,370745777,6698646,1648796,5593669,2703919,224142185,10315,3466,3684397442,709650,576557940,204251,267271,1010816719,10974
7543,m03,SSD,3200000,8192,64,32,111,2,rewriters,7360818.54,9,32817740,370745777,6698646,1648796,5593669,2703919,224142185,10315,3466,3684397442,709650,576557940,204251,267271,1010816719,10974
1704,m03,SSD,3200000,8192,64,32,112,1,initial-writers,6459886.92,9,30214964,329655209,5289076,1387413,4652119,2636671,227090191,10650,3298,2833847277,462331,550663900,287370,124216,1132803112,10889
1705,m03,SSD,3200000,8192,64,32,112,2,rewriters,6283781.21,9,30214964,329655209,5289076,1387413,4652119,2636671,227090191,10650,3298,2833847277,462331,550663900,287370,124216,1132803112,10889
3168,m03,SSD,3200000,8192,64,32,113,1,initial-writers,5270772.89,9,31853703,363779699,6465466,1234183,4700979,2678958,226542370,10199,3450,3467070471,744014,621879480,196641,283309,1092091432,11006
3169,m03,SSD,3200000,8192,64,32,113,2,rewriters,10057166.02,9,31853703,363779699,6465466,1234183,4700979,2678958,226542370,10199,3450,3467070471,744014,621879480,196641,283309,1092091432,11006
6920,m03,SSD,3200000,8192,64,32,114,1,initial-writers,6466178.93,9,30370428,341910799,4827661,1507602,4970651,2708601,237322547,10357,3233,3366261028,596880,819690692,219953,310900,1162805406,10912
6921,m03,SSD,3200000,8192,64,32,114,2,rewriters,9806798.61,9,30370428,341910799,4827661,1507602,4970651,2708601,237322547,10357,3233,3366261028,596880,819690692,219953,310900,1162805406,10912
7160,m03,SSD,3200000,8192,64,32,115,1,initial-writers,5569780.78,9,32863489,363369612,4482843,1265578,5181970,2881101,254010036,10790,3721,3750980891,403294,379294525,222432,189353,1323115565,10720
7161,m03,SSD,3200000,8192,64,32,115,2,rewriters,10167302.95,9,32863489,363369612,4482843,1265578,5181970,2881101,254010036,10790,3721,3750980891,403294,379294525,222432,189353,1323115565,10720
5284,m03,SSD,3200000,8192,64,32,116,1,initial-writers,5975314.52,9,30356181,332698365,4973369,1310031,4552887,3222374,267462057,10014,3322,3608113227,270983,530414619,270113,70049,1356142734,11011
5285,m03,SSD,3200000,8192,64,32,116,2,rewriters,8374512.95,9,30356181,332698365,4973369,1310031,4552887,3222374,267462057,10014,3322,3608113227,270983,530414619,270113,70049,1356142734,11011
7540,m03,SSD,3200000,8192,64,32,117,1,initial-writers,5727976.91,9,30204374,315394491,5306020,1641595,4956581,2901916,242364482,9898,3138,3502473120,264609,624227440,324709,244485,1229906834,10935
7541,m03,SSD,3200000,8192,64,32,117,2,rewriters,7161160.26,9,30204374,315394491,5306020,1641595,4956581,2901916,242364482,9898,3138,3502473120,264609,624227440,324709,244485,1229906834,10935
1566,m03,SSD,3200000,8192,64,32,118,1,initial-writers,6577023.77,9,32420926,347991681,4138320,1201262,4443395,3001980,277112573,10307,3316,3318598208,433850,422822488,240319,216537,1433216616,10911
1567,m03,SSD,3200000,8192,64,32,118,2,rewriters,8773424.98,9,32420926,347991681,4138320,1201262,4443395,3001980,277112573,10307,3316,3318598208,433850,422822488,240319,216537,1433216616,10911
7148,m03,SSD,3200000,8192,64,32,119,1,initial-writers,6485369.01,9,32451693,342252105,4835650,1102692,4480285,3212960,318368216,10382,3599,3536079432,381362,387501375,164346,167265,1641105360,10828
7149,m03,SSD,3200000,8192,64,32,119,2,rewriters,6956363.34,9,32451693,342252105,4835650,1102692,4480285,3212960,318368216,10382,3599,3536079432,381362,387501375,164346,167265,1641105360,10828
2234,m03,SSD,3200000,8192,64,32,120,1,initial-writers,6511953.95,9,32304726,333722301,4829743,1055465,4438738,3167333,323322540,10694,3690,3312471475,423499,393978344,163911,168848,1586193284,10848
2235,m03,SSD,3200000,8192,64,32,120,2,rewriters,8145296.28,9,32304726,333722301,4829743,1055465,4438738,3167333,323322540,10694,3690,3312471475,423499,393978344,163911,168848,1586193284,10848
6486,m03,SSD,3200000,8192,64,32,121,1,initial-writers,7381188.29,9,33359101,351896446,4799301,1108029,4790925,3026771,296570516,9634,3018,3724623466,373747,387225734,213027,138788,1424784197,10915
6487,m03,SSD,3200000,8192,64,32,121,2,rewriters,7725002.91,9,33359101,351896446,4799301,1108029,4790925,3026771,296570516,9634,3018,3724623466,373747,387225734,213027,138788,1424784197,10915
6620,m03,SSD,3200000,8192,64,32,122,1,initial-writers,6462953.98,9,33075420,360218463,6546071,1435559,4884391,2854535,244966419,9918,2998,3559986635,507884,430339047,157895,176052,1154989770,10754
6621,m03,SSD,3200000,8192,64,32,122,2,rewriters,7497167.34,9,33075420,360218463,6546071,1435559,4884391,2854535,244966419,9918,2998,3559986635,507884,430339047,157895,176052,1154989770,10754
4500,m03,SSD,3200000,8192,64,32,123,1,initial-writers,6317373.35,9,30376930,317098750,5258383,1525734,5214493,2690985,225076719,9839,2987,3175367839,305192,692670800,250698,320310,1150367189,10848
4501,m03,SSD,3200000,8192,64,32,123,2,rewriters,9166142.02,9,30376930,317098750,5258383,1525734,5214493,2690985,225076719,9839,2987,3175367839,305192,692670800,250698,320310,1150367189,10848
4696,m03,SSD,3200000,8192,64,32,124,1,initial-writers,5103521.07,9,30235577,301858014,5442769,1247023,4509547,2747905,239905901,11279,4003,3880690095,446965,504019541,330443,165261,1298792300,10839
4697,m03,SSD,3200000,8192,64,32,124,2,rewriters,8247828.81,9,30235577,301858014,5442769,1247023,4509547,2747905,239905901,11279,4003,3880690095,446965,504019541,330443,165261,1298792300,10839
5402,m03,SSD,3200000,8192,64,32,125,1,initial-writers,7073768.60,9,31797698,317221635,5055766,1463327,4814532,2650656,232703193,9169,2965,3247709769,439119,552993275,309399,208998,1227869459,11036
5403,m03,SSD,3200000,8192,64,32,125,2,rewriters,8873447.12,9,31797698,317221635,5055766,1463327,4814532,2650656,232703193,9169,2965,3247709769,439119,552993275,309399,208998,1227869459,11036
2742,m03,SSD,3200000,8192,64,32,126,1,initial-writers,6427146.57,9,33590542,372315799,4595086,1204619,5018536,2968295,252033685,9847,3165,3577344789,364752,380082660,180162,169913,1239978659,10970
2743,m03,SSD,3200000,8192,64,32,126,2,rewriters,7779562.19,9,33590542,372315799,4595086,1204619,5018536,2968295,252033685,9847,3165,3577344789,364752,380082660,180162,169913,1239978659,10970
4996,m03,SSD,3200000,8192,64,32,127,1,initial-writers,7068234.63,9,32189834,324352104,5185601,1240985,4413556,3078041,277258737,10473,3441,3494905129,431234,459911344,163480,169494,1547214564,10715
4997,m03,SSD,3200000,8192,64,32,127,2,rewriters,8079177.88,9,32189834,324352104,5185601,1240985,4413556,3078041,277258737,10473,3441,3494905129,431234,459911344,163480,169494,1547214564,10715
1248,m03,SSD,3200000,8192,64,32,128,1,initial-writers,6235630.36,9,31801477,325160925,4920992,1128064,4422474,3093428,310948593,10268,3293,3999229908,406790,424312496,173126,141091,1650297154,10953
1249,m03,SSD,3200000,8192,64,32,128,2,rewriters,8371297.50,9,31801477,325160925,4920992,1128064,4422474,3093428,310948593,10268,3293,3999229908,406790,424312496,173126,141091,1650297154,10953
6198,m03,SSD,3200000,8192,64,32,129,1,initial-writers,5919627.75,9,29908093,317180252,5453655,1699699,5229270,2592925,217230823,8178,2521,3344120719,229265,664493113,336709,224014,1132848281,10823
6199,m03,SSD,3200000,8192,64,32,129,2,rewriters,7904600.30,9,29908093,317180252,5453655,1699699,5229270,2592925,217230823,8178,2521,3344120719,229265,664493113,336709,224014,1132848281,10823
3066,m03,SSD,3200000,8192,64,32,130,1,initial-writers,6512220.93,9,30540031,342544481,4498626,1315963,4590014,2845704,267377314,8149,2472,3175082987,276404,463690225,253739,52646,1385991617,11051
3067,m03,SSD,3200000,8192,64,32,130,2,rewriters,7836485.90,9,30540031,342544481,4498626,1315963,4590014,2845704,267377314,8149,2472,3175082987,276404,463690225,253739,52646,1385991617,11051
6592,m03,SSD,3200000,8192,64,32,131,1,initial-writers,6257272.75,9,31644457,322281249,4818821,1316103,4659750,2931764,242850226,10548,3470,3430457646,446089,492687976,316105,223045,1325636518,10590
6593,m03,SSD,3200000,8192,64,32,131,2,rewriters,10534527.21,9,31644457,322281249,4818821,1316103,4659750,2931764,242850226,10548,3470,3430457646,446089,492687976,316105,223045,1325636518,10590
4520,m03,SSD,3200000,8192,64,32,132,1,initial-writers,6451024.88,9,31328573,321796099,6381606,1623958,4980460,2777945,232156088,10252,3393,2777500661,231136,726466632,294087,237193,1198823235,11012
4521,m03,SSD,3200000,8192,64,32,132,2,rewriters,9561521.51,9,31328573,321796099,6381606,1623958,4980460,2777945,232156088,10252,3393,2777500661,231136,726466632,294087,237193,1198823235,11012
4348,m03,SSD,3200000,8192,64,32,133,1,initial-writers,7205128.24,9,30383494,317983377,5332881,1538220,4721394,2922528,256437659,10300,3812,3443793550,234027,572245675,289888,148478,1335073903,11137
4349,m03,SSD,3200000,8192,64,32,133,2,rewriters,8432870.37,9,30383494,317983377,5332881,1538220,4721394,2922528,256437659,10300,3812,3443793550,234027,572245675,289888,148478,1335073903,11137
5448,m03,SSD,3200000,8192,64,32,134,1,initial-writers,6137885.88,9,33512417,389895233,5405351,1485674,5108651,2732674,237060291,9854,3082,3535807424,530718,413220588,157301,195041,1120782720,10908
5449,m03,SSD,3200000,8192,64,32,134,2,rewriters,8098448.06,9,33512417,389895233,5405351,1485674,5108651,2732674,237060291,9854,3082,3535807424,530718,413220588,157301,195041,1120782720,10908
6430,m03,SSD,3200000,8192,64,32,135,1,initial-writers,6691937.07,9,30903558,345293016,4472273,1601844,5177173,2763656,226119747,9600,3106,3165406765,327315,584977598,229972,244902,1145449219,10904
6431,m03,SSD,3200000,8192,64,32,135,2,rewriters,8089155.66,9,30903558,345293016,4472273,1601844,5177173,2763656,226119747,9600,3106,3165406765,327315,584977598,229972,244902,1145449219,10904
6106,m03,SSD,3200000,8192,64,32,136,1,initial-writers,6487920.48,9,30962828,311891660,5131986,1282478,4376312,2962644,289594306,9259,2973,3449504418,358846,469727881,187808,88509,1674198524,10882
6107,m03,SSD,3200000,8192,64,32,136,2,rewriters,8125705.99,9,30962828,311891660,5131986,1282478,4376312,2962644,289594306,9259,2973,3449504418,358846,469727881,187808,88509,1674198524,10882
3096,m03,SSD,3200000,8192,64,32,137,1,initial-writers,6130389.25,9,31731395,309691978,5313419,1126023,4186269,3163027,304553796,9977,3337,3989023890,412111,475961860,160197,128858,1721851859,10750
3097,m03,SSD,3200000,8192,64,32,137,2,rewriters,7577392.46,9,31731395,309691978,5313419,1126023,4186269,3163027,304553796,9977,3337,3989023890,412111,475961860,160197,128858,1721851859,10750
5882,m03,SSD,3200000,8192,64,32,138,1,initial-writers,6524325.14,9,30416090,325296248,7429566,1161820,5070325,2636583,217841075,10533,3528,3073956507,558788,691422251,215797,246847,1059483413,10984
5883,m03,SSD,3200000,8192,64,32,138,2,rewriters,7340805.59,9,30416090,325296248,7429566,1161820,5070325,2636583,217841075,10533,3528,3073956507,558788,691422251,215797,246847,1059483413,10984
8198,m03,SSD,3200000,8192,64,32,139,1,initial-writers,6852740.48,9,30148316,336523326,5618788,1602716,5214301,2337521,212007648,10316,3282,3630722543,819708,768342326,155385,204077,1058930837,10778
8199,m03,SSD,3200000,8192,64,32,139,2,rewriters,8328623.06,9,30148316,336523326,5618788,1602716,5214301,2337521,212007648,10316,3282,3630722543,819708,768342326,155385,204077,1058930837,10778
2450,m03,SSD,3200000,8192,64,32,140,1,initial-writers,6313655.64,9,32976135,340830043,4647209,1096575,4494782,3245116,308325153,10660,3665,3567670227,400336,392417271,191282,161172,1562443314,10684
2451,m03,SSD,3200000,8192,64,32,140,2,rewriters,7140847.54,9,32976135,340830043,4647209,1096575,4494782,3245116,308325153,10660,3665,3567670227,400336,392417271,191282,161172,1562443314,10684
538,m03,SSD,3200000,8192,64,32,141,1,initial-writers,5985171.29,9,33157686,356312390,5152461,1277436,4845160,3045619,280171684,10394,3484,3807444431,382846,384073279,123816,95559,1361919044,10800
539,m03,SSD,3200000,8192,64,32,141,2,rewriters,7770725.05,9,33157686,356312390,5152461,1277436,4845160,3045619,280171684,10394,3484,3807444431,382846,384073279,123816,95559,1361919044,10800
3296,m03,SSD,3200000,8192,64,32,142,1,initial-writers,5328593.53,9,30531143,311485583,5371168,1117897,4359296,2900769,265381450,10136,3464,4018090559,433427,508368743,197508,131127,1450301353,11108
3297,m03,SSD,3200000,8192,64,32,142,2,rewriters,8704317.92,9,30531143,311485583,5371168,1117897,4359296,2900769,265381450,10136,3464,4018090559,433427,508368743,197508,131127,1450301353,11108
6456,m03,SSD,3200000,8192,64,32,143,1,initial-writers,6609835.20,9,32220935,306525023,5321613,1346516,4502727,2822136,267905329,10029,3316,3359919077,506434,505406436,211266,172977,1478856437,10945
6457,m03,SSD,3200000,8192,64,32,143,2,rewriters,7992899.58,9,32220935,306525023,5321613,1346516,4502727,2822136,267905329,10029,3316,3359919077,506434,505406436,211266,172977,1478856437,10945
1334,m03,SSD,3200000,8192,64,32,144,1,initial-writers,5663242.95,9,30859892,349626653,4915647,1911430,5750397,2768785,227585332,10746,3602,3766102927,648946,754236800,175715,235987,1107848808,10883
1335,m03,SSD,3200000,8192,64,32,144,2,rewriters,9041325.20,9,30859892,349626653,4915647,1911430,5750397,2768785,227585332,10746,3602,3766102927,648946,754236800,175715,235987,1107848808,10883
1024,m03,SSD,3200000,8192,64,32,145,1,initial-writers,6528508.34,9,31139876,320137341,5918388,1574403,5245092,2696921,221785817,10233,3197,3217338777,145569,650541408,261367,215696,1091291361,10717
1025,m03,SSD,3200000,8192,64,32,145,2,rewriters,9188801.95,9,31139876,320137341,5918388,1574403,5245092,2696921,221785817,10233,3197,3217338777,145569,650541408,261367,215696,1091291361,10717
4150,m03,SSD,3200000,8192,64,32,146,1,initial-writers,5982444.14,9,30538297,301513557,5969518,1540884,5014445,2421630,212154611,9156,3137,3155494013,319590,607235301,312267,129066,1178742410,11003
4151,m03,SSD,3200000,8192,64,32,146,2,rewriters,9888583.30,9,30538297,301513557,5969518,1540884,5014445,2421630,212154611,9156,3137,3155494013,319590,607235301,312267,129066,1178742410,11003
3504,m03,SSD,3200000,8192,64,32,147,1,initial-writers,7270682.86,9,34329596,360021065,5801704,1260141,4856047,2730853,240421517,10070,3075,3737654771,524785,418327716,172590,182156,1124924013,10878
3505,m03,SSD,3200000,8192,64,32,147,2,rewriters,7626526.59,9,34329596,360021065,5801704,1260141,4856047,2730853,240421517,10070,3075,3737654771,524785,418327716,172590,182156,1124924013,10878
4582,m03,SSD,3200000,8192,64,32,148,1,initial-writers,6875229.99,9,31759701,351192139,4636603,1119979,4400581,3430069,303737275,10324,3556,2900977837,238763,415304773,170190,88484,1638045869,10873
4583,m03,SSD,3200000,8192,64,32,148,2,rewriters,8769439.29,9,31759701,351192139,4636603,1119979,4400581,3430069,303737275,10324,3556,2900977837,238763,415304773,170190,88484,1638045869,10873
5464,m03,SSD,3200000,8192,64,32,149,1,initial-writers,6379983.34,9,30779018,323234710,5783120,1658300,5027937,2889124,237320237,10200,3487,3326507994,286595,661370528,342676,162426,1237778333,10880
5465,m03,SSD,3200000,8192,64,32,149,2,rewriters,8481863.62,9,30779018,323234710,5783120,1658300,5027937,2889124,237320237,10200,3487,3326507994,286595,661370528,342676,162426,1237778333,10880
1930,m03,SSD,3200000,8192,64,32,150,1,initial-writers,6023852.91,9,30877333,327023179,5846030,1702987,5022835,2744408,233726731,9727,3304,3317923867,189643,975763181,259368,392748,1203087351,10821
1931,m03,SSD,3200000,8192,64,32,150,2,rewriters,8230049.96,9,30877333,327023179,5846030,1702987,5022835,2744408,233726731,9727,3304,3317923867,189643,975763181,259368,392748,1203087351,10821
5832,m03,SSD,3200000,16384,4,56,1,1,initial-writers,6694832.12,12,96088798,1015757044,19911345,3020623,10140575,9019887,716427903,28789,8941,12300744716,753195,1137114976,660073,136117,3602857247,13167
5833,m03,SSD,3200000,16384,4,56,1,2,rewriters,10677419.46,12,96088798,1015757044,19911345,3020623,10140575,9019887,716427903,28789,8941,12300744716,753195,1137114976,660073,136117,3602857247,13167
5150,m03,SSD,3200000,16384,4,56,2,1,initial-writers,6877547.14,12,102137210,1124995004,22302099,2889961,9124536,9765678,796628069,26398,7590,12329744750,576363,1218273888,907786,282982,4063360588,13053
5151,m03,SSD,3200000,16384,4,56,2,2,rewriters,9959031.26,12,102137210,1124995004,22302099,2889961,9124536,9765678,796628069,26398,7590,12329744750,576363,1218273888,907786,282982,4063360588,13053
5886,m03,SSD,3200000,16384,4,56,3,1,initial-writers,6961576.53,12,99264841,1067066276,19092151,2709516,9035720,9505262,816963342,26723,7749,13589568553,811585,1106521305,743769,270331,4222328142,13159
5887,m03,SSD,3200000,16384,4,56,3,2,rewriters,12507199.32,12,99264841,1067066276,19092151,2709516,9035720,9505262,816963342,26723,7749,13589568553,811585,1106521305,743769,270331,4222328142,13159
5664,m03,SSD,3200000,16384,4,56,4,1,initial-writers,7542322.23,12,95417862,1063322677,18425490,3320627,11356415,8619822,682612201,25702,7537,11952642509,1088939,1176017027,778476,319906,3388748390,13175
5665,m03,SSD,3200000,16384,4,56,4,2,rewriters,12047545.23,12,95417862,1063322677,18425490,3320627,11356415,8619822,682612201,25702,7537,11952642509,1088939,1176017027,778476,319906,3388748390,13175
3714,m03,SSD,3200000,16384,4,56,5,1,initial-writers,7362218.19,12,99887933,1146107778,22439779,2353482,8647547,8857256,745547677,24726,6814,11481379283,1162024,1022279800,719875,357641,3687022615,12732
3715,m03,SSD,3200000,16384,4,56,5,2,rewriters,12862049.21,12,99887933,1146107778,22439779,2353482,8647547,8857256,745547677,24726,6814,11481379283,1162024,1022279800,719875,357641,3687022615,12732
6238,m03,SSD,3200000,16384,4,56,6,1,initial-writers,6843758.16,12,97602559,1052902943,20412472,2674528,10153196,9001917,830276139,26432,7750,12567326821,767941,1047290288,1714618,230205,4141320239,13386
6239,m03,SSD,3200000,16384,4,56,6,2,rewriters,11521002.66,12,97602559,1052902943,20412472,2674528,10153196,9001917,830276139,26432,7750,12567326821,767941,1047290288,1714618,230205,4141320239,13386
1840,m03,SSD,3200000,16384,4,56,7,1,initial-writers,7058087.91,12,93644389,974356539,19243745,2730265,8936477,8606771,763066707,26211,8013,12176893871,994125,1154171064,701967,233619,4100443462,13054
1841,m03,SSD,3200000,16384,4,56,7,2,rewriters,10670817.21,12,93644389,974356539,19243745,2730265,8936477,8606771,763066707,26211,8013,12176893871,994125,1154171064,701967,233619,4100443462,13054
