ID Media Frequency File.Size Record.Size Num.Threads Test runs distcomp disname
5860088 SSD 2800000 65536 16384 8 random_writers 152 2 lnormcomp
5860243 SSD 2800000 65536 16384 16 random_readers 152 5 normcomp
5860244 SSD 2800000 65536 16384 16 random_writers 152 1 weibullcomp
5860395 SSD 2800000 65536 16384 24 random_readers 152 1 gammacomp
5860396 SSD 2800000 65536 16384 24 random_writers 152 1 weibullcomp
5860547 SSD 2800000 65536 16384 32 random_readers 152 1 gammacomp
5860548 SSD 2800000 65536 16384 32 random_writers 152 1 weibullcomp
5860699 SSD 2800000 65536 16384 40 random_readers 152 1 lnormcomp
5860700 SSD 2800000 65536 16384 40 random_writers 152 1 gammacomp
5860851 SSD 2800000 65536 16384 48 random_readers 152 1 lnormcomp
5860852 SSD 2800000 65536 16384 48 random_writers 152 1 gammacomp
5861003 SSD 2800000 65536 16384 56 random_readers 152 1 lnormcomp
5861004 SSD 2800000 65536 16384 56 random_writers 152 2 lnormcomp
5861155 SSD 2800000 65536 16384 64 random_readers 152 1 lnormcomp
5861156 SSD 2800000 65536 16384 64 random_writers 152 2 weibullcomp
5861427 SSD 2300000 32768 4 8 random_readers 152 5 lnormcomp
5861428 SSD 2300000 32768 4 8 random_writers 152 1 weibullcomp
5861579 SSD 2300000 32768 4 16 random_readers 152 4 normcomp
5861580 SSD 2300000 32768 4 16 random_writers 152 1 weibullcomp
5861731 SSD 2300000 32768 4 24 random_readers 152 1 normcomp
5861732 SSD 2300000 32768 4 24 random_writers 152 3 lnormcomp
5861883 SSD 2300000 32768 4 32 random_readers 152 1 normcomp
5861884 SSD 2300000 32768 4 32 random_writers 152 1 gammacomp
5862035 SSD 2300000 32768 4 40 random_readers 152 1 gammacomp
5862036 SSD 2300000 32768 4 40 random_writers 152 1 weibullcomp
5862187 SSD 2300000 32768 4 48 random_readers 152 1 normcomp
5862188 SSD 2300000 32768 4 48 random_writers 152 2 lnormcomp
5862339 SSD 2300000 32768 4 56 random_readers 152 2 lnormcomp
5862340 SSD 2300000 32768 4 56 random_writers 152 1 gammacomp
5862491 SSD 2300000 32768 4 64 random_readers 152 2 normcomp
5862492 SSD 2300000 32768 4 64 random_writers 152 1 gammacomp
5862643 SSD 2300000 32768 16 1 random_readers 152 4 lnormcomp
5862644 SSD 2300000 32768 16 1 random_writers 152 2 normcomp
5862795 SSD 2300000 32768 16 8 random_readers 152 5 normcomp
5862796 SSD 2300000 32768 16 8 random_writers 152 1 gammacomp
5862947 SSD 2300000 32768 16 16 random_readers 152 4 lnormcomp
5862948 SSD 2300000 32768 16 16 random_writers 152 1 weibullcomp
5863099 SSD 2300000 32768 16 24 random_readers 152 1 normcomp
5863100 SSD 2300000 32768 16 24 random_writers 152 1 weibullcomp
5863251 SSD 2300000 32768 16 32 random_readers 152 1 normcomp
5863252 SSD 2300000 32768 16 32 random_writers 152 1 gammacomp
5863403 SSD 2300000 32768 16 40 random_readers 152 2 lnormcomp
5863404 SSD 2300000 32768 16 40 random_writers 152 1 gammacomp
5863555 SSD 2300000 32768 16 48 random_readers 152 2 lnormcomp
5863556 SSD 2300000 32768 16 48 random_writers 152 1 normcomp
5863707 SSD 2300000 32768 16 56 random_readers 152 2 normcomp
5863708 SSD 2300000 32768 16 56 random_writers 152 1 weibullcomp
5863859 SSD 2300000 32768 16 64 random_readers 152 2 normcomp
5863860 SSD 2300000 32768 16 64 random_writers 152 1 gammacomp
5864011 SSD 2300000 32768 64 1 random_readers 152 5 normcomp
5864012 SSD 2300000 32768 64 1 random_writers 152 2 lnormcomp
5864163 SSD 2300000 32768 64 8 random_readers 152 5 lnormcomp
5864164 SSD 2300000 32768 64 8 random_writers 152 2 lnormcomp
5864315 SSD 2300000 32768 64 16 random_readers 152 5 lnormcomp
5864316 SSD 2300000 32768 64 16 random_writers 152 1 weibullcomp
5864467 SSD 2300000 32768 64 24 random_readers 152 1 gammacomp
5864468 SSD 2300000 32768 64 24 random_writers 152 1 gammacomp
5864619 SSD 2300000 32768 64 32 random_readers 152 1 normcomp
5864620 SSD 2300000 32768 64 32 random_writers 152 1 weibullcomp
5864771 SSD 2300000 32768 64 40 random_readers 152 2 lnormcomp
5864772 SSD 2300000 32768 64 40 random_writers 152 1 gammacomp
5864923 SSD 2300000 32768 64 48 random_readers 152 2 normcomp
5864924 SSD 2300000 32768 64 48 random_writers 152 1 weibullcomp
5865075 SSD 2300000 32768 64 56 random_readers 152 2 normcomp
5865076 SSD 2300000 32768 64 56 random_writers 152 1 gammacomp
5865227 SSD 2300000 32768 64 64 random_readers 152 2 lnormcomp
5865228 SSD 2300000 32768 64 64 random_writers 152 1 gammacomp
5865379 SSD 2300000 32768 256 1 random_readers 152 5 lnormcomp
5865380 SSD 2300000 32768 256 1 random_writers 152 2 lnormcomp
5865531 SSD 2300000 32768 256 8 random_readers 152 5 lnormcomp
5865532 SSD 2300000 32768 256 8 random_writers 152 1 gammacomp
5865683 SSD 2300000 32768 256 16 random_readers 152 5 lnormcomp
5865684 SSD 2300000 32768 256 16 random_writers 152 1 weibullcomp
5865835 SSD 2300000 32768 256 24 random_readers 152 1 gammacomp
5865836 SSD 2300000 32768 256 24 random_writers 152 1 weibullcomp
5865987 SSD 2300000 32768 256 32 random_readers 152 1 lnormcomp
5865988 SSD 2300000 32768 256 32 random_writers 152 1 weibullcomp
5866139 SSD 2300000 32768 256 40 random_readers 152 1 gammacomp
5866140 SSD 2300000 32768 256 40 random_writers 152 1 gammacomp
5866291 SSD 2300000 32768 256 48 random_readers 152 2 normcomp
5866292 SSD 2300000 32768 256 48 random_writers 152 1 gammacomp
5866443 SSD 2300000 32768 256 56 random_readers 152 2 normcomp
5866444 SSD 2300000 32768 256 56 random_writers 152 1 gammacomp
5866595 SSD 2300000 32768 256 64 random_readers 152 2 normcomp
5866596 SSD 2300000 32768 256 64 random_writers 152 1 weibullcomp
5866747 SSD 2300000 32768 1024 1 random_readers 152 3 lnormcomp
5866748 SSD 2300000 32768 1024 1 random_writers 152 2 lnormcomp
5866899 SSD 2300000 32768 1024 8 random_readers 152 5 normcomp
5866900 SSD 2300000 32768 1024 8 random_writers 152 1 weibullcomp
5867051 SSD 2300000 32768 1024 16 random_readers 152 3 normcomp
5867052 SSD 2300000 32768 1024 16 random_writers 152 2 normcomp
5867123 SSD 2300000 32768 1024 24 random_readers 152 1 normcomp
5867124 SSD 2300000 32768 1024 24 random_writers 152 1 gammacomp
5867215 SSD 2300000 65536 4 1 random_readers 152 2 normcomp
5867216 SSD 2300000 65536 4 1 random_writers 152 2 normcomp
5867359 SSD 2300000 32768 1024 32 random_readers 152 1 gammacomp
5867360 SSD 2300000 32768 1024 32 random_writers 152 1 normcomp
5867511 SSD 2300000 32768 1024 40 random_readers 152 1 normcomp
5867512 SSD 2300000 32768 1024 40 random_writers 152 1 gammacomp
5867583 SSD 2300000 32768 1024 48 random_readers 152 1 normcomp
5867584 SSD 2300000 32768 1024 48 random_writers 152 1 gammacomp
5867819 SSD 2300000 32768 1024 56 random_readers 152 1 normcomp
5867820 SSD 2300000 32768 1024 56 random_writers 152 1 gammacomp
5867971 SSD 2300000 32768 1024 64 random_readers 152 1 gammacomp
5867972 SSD 2300000 32768 1024 64 random_writers 152 1 gammacomp
5868043 SSD 2300000 32768 4096 1 random_readers 152 2 lnormcomp
5868044 SSD 2300000 32768 4096 1 random_writers 152 2 normcomp
5868279 SSD 2300000 32768 4096 8 random_readers 152 4 normcomp
5868280 SSD 2300000 32768 4096 8 random_writers 152 2 lnormcomp
5868431 SSD 2300000 32768 4096 16 random_readers 152 5 normcomp
5868432 SSD 2300000 32768 4096 16 random_writers 152 1 gammacomp
5868583 SSD 2300000 32768 4096 24 random_readers 152 1 normcomp
5868584 SSD 2300000 32768 4096 24 random_writers 152 1 gammacomp
5868655 SSD 2300000 32768 4096 32 random_readers 152 1 gammacomp
5868656 SSD 2300000 32768 4096 32 random_writers 152 1 gammacomp
5868891 SSD 2300000 32768 4096 40 random_readers 152 1 gammacomp
5868892 SSD 2300000 32768 4096 40 random_writers 152 1 normcomp
5869043 SSD 2300000 32768 4096 48 random_readers 152 1 lnormcomp
5869044 SSD 2300000 32768 4096 48 random_writers 152 1 normcomp
5869115 SSD 2300000 32768 4096 56 random_readers 152 2 normcomp
5869116 SSD 2300000 32768 4096 56 random_writers 152 1 lnormcomp
5869351 SSD 2300000 32768 4096 64 random_readers 152 2 normcomp
5869352 SSD 2300000 32768 4096 64 random_writers 152 2 normcomp
5869503 SSD 2300000 32768 8192 1 random_readers 152 3 normcomp
5869504 SSD 2300000 32768 8192 1 random_writers 152 2 lnormcomp
5869655 SSD 2300000 32768 8192 8 random_readers 152 4 normcomp
5869656 SSD 2300000 32768 8192 8 random_writers 152 1 weibullcomp
5869807 SSD 2300000 32768 8192 16 random_readers 152 2 normcomp
5869808 SSD 2300000 32768 8192 16 random_writers 152 1 weibullcomp
5869959 SSD 2300000 32768 8192 24 random_readers 152 1 gammacomp
5869960 SSD 2300000 32768 8192 24 random_writers 152 1 gammacomp
5870111 SSD 2300000 32768 8192 32 random_readers 152 1 gammacomp
5870112 SSD 2300000 32768 8192 32 random_writers 152 1 weibullcomp
5870183 SSD 2300000 32768 8192 40 random_readers 152 1 gammacomp
5870184 SSD 2300000 32768 8192 40 random_writers 152 1 weibullcomp
5870419 SSD 2300000 32768 8192 48 random_readers 152 1 gammacomp
5870420 SSD 2300000 32768 8192 48 random_writers 152 1 lnormcomp
5870571 SSD 2300000 32768 8192 56 random_readers 152 2 lnormcomp
5870572 SSD 2300000 32768 8192 56 random_writers 152 2 lnormcomp
5870643 SSD 2300000 32768 8192 64 random_readers 152 1 lnormcomp
5870644 SSD 2300000 32768 8192 64 random_writers 152 2 normcomp
5870879 SSD 2300000 32768 16384 1 random_readers 152 2 lnormcomp
5870880 SSD 2300000 32768 16384 1 random_writers 152 2 lnormcomp
5871031 SSD 2300000 32768 16384 8 random_readers 152 5 normcomp
5871032 SSD 2300000 32768 16384 8 random_writers 152 1 weibullcomp
5871187 SSD 2300000 32768 16384 16 random_readers 152 4 normcomp
5871188 SSD 2300000 32768 16384 16 random_writers 152 1 weibullcomp
5871339 SSD 2300000 32768 16384 24 random_readers 152 1 weibullcomp
5871340 SSD 2300000 32768 16384 24 random_writers 152 1 weibullcomp
5871491 SSD 2300000 32768 16384 32 random_readers 152 1 weibullcomp
5871492 SSD 2300000 32768 16384 32 random_writers 152 1 gammacomp
5871643 SSD 2300000 32768 16384 40 random_readers 152 1 normcomp
5871644 SSD 2300000 32768 16384 40 random_writers 152 1 gammacomp
5871795 SSD 2300000 32768 16384 48 random_readers 152 1 normcomp
5871796 SSD 2300000 32768 16384 48 random_writers 152 1 lnormcomp
5871947 SSD 2300000 32768 16384 56 random_readers 152 1 lnormcomp
5871948 SSD 2300000 32768 16384 56 random_writers 152 1 lnormcomp
5872099 SSD 2300000 32768 16384 64 random_readers 152 1 normcomp
5872100 SSD 2300000 32768 16384 64 random_writers 152 1 lnormcomp
5872371 SSD 2300000 65536 4 8 random_readers 152 5 normcomp
5872372 SSD 2300000 65536 4 8 random_writers 152 1 gammacomp
5872523 SSD 2300000 65536 4 16 random_readers 152 5 lnormcomp
5872524 SSD 2300000 65536 4 16 random_writers 152 1 weibullcomp
5872675 SSD 2300000 65536 4 24 random_readers 152 1 normcomp
5872676 SSD 2300000 65536 4 24 random_writers 152 1 weibullcomp
5872827 SSD 2300000 65536 4 32 random_readers 152 1 normcomp
5872828 SSD 2300000 65536 4 32 random_writers 152 1 weibullcomp
5872979 SSD 2300000 65536 4 40 random_readers 152 1 normcomp
5872980 SSD 2300000 65536 4 40 random_writers 152 1 weibullcomp
5873131 SSD 2300000 65536 4 48 random_readers 152 1 normcomp
5873132 SSD 2300000 65536 4 48 random_writers 152 1 gammacomp
5873283 SSD 2300000 65536 4 56 random_readers 152 1 lnormcomp
5873284 SSD 2300000 65536 4 56 random_writers 152 2 normcomp
5873435 SSD 2300000 65536 4 64 random_readers 152 2 lnormcomp
5873436 SSD 2300000 65536 4 64 random_writers 152 2 normcomp
5873587 SSD 2300000 65536 16 1 random_readers 152 2 lnormcomp
5873588 SSD 2300000 65536 16 1 random_writers 152 2 lnormcomp
5873739 SSD 2300000 65536 16 8 random_readers 152 5 lnormcomp
5873740 SSD 2300000 65536 16 8 random_writers 152 1 weibullcomp
5873891 SSD 2300000 65536 16 16 random_readers 152 5 normcomp
5873892 SSD 2300000 65536 16 16 random_writers 152 1 weibullcomp
5874043 SSD 2300000 65536 16 24 random_readers 152 1 normcomp
5874044 SSD 2300000 65536 16 24 random_writers 152 1 weibullcomp
5874195 SSD 2300000 65536 16 32 random_readers 152 1 normcomp
5874196 SSD 2300000 65536 16 32 random_writers 152 1 weibullcomp
5874347 SSD 2300000 65536 16 40 random_readers 152 2 normcomp
5874348 SSD 2300000 65536 16 40 random_writers 152 1 gammacomp
5874499 SSD 2300000 65536 16 48 random_readers 152 1 normcomp
5874500 SSD 2300000 65536 16 48 random_writers 152 1 weibullcomp
5874651 SSD 2300000 65536 16 56 random_readers 152 2 lnormcomp
5874652 SSD 2300000 65536 16 56 random_writers 152 1 weibullcomp
5874803 SSD 2300000 65536 16 64 random_readers 152 2 lnormcomp
5874804 SSD 2300000 65536 16 64 random_writers 152 2 normcomp
5874955 SSD 2300000 65536 64 1 random_readers 152 2 normcomp
5874956 SSD 2300000 65536 64 1 random_writers 152 2 lnormcomp
5875107 SSD 2300000 65536 64 8 random_readers 152 5 normcomp
5875108 SSD 2300000 65536 64 8 random_writers 152 1 weibullcomp
5875259 SSD 2300000 65536 64 16 random_readers 152 1 normcomp
5875260 SSD 2300000 65536 64 16 random_writers 152 1 weibullcomp
5875411 SSD 2300000 65536 64 24 random_readers 152 1 normcomp
5875412 SSD 2300000 65536 64 24 random_writers 152 1 gammacomp
5875563 SSD 2300000 65536 64 32 random_readers 152 1 normcomp
5875564 SSD 2300000 65536 64 32 random_writers 152 1 weibullcomp
5875715 SSD 2300000 65536 64 40 random_readers 152 1 normcomp
5875716 SSD 2300000 65536 64 40 random_writers 152 1 gammacomp
5875867 SSD 2300000 65536 64 48 random_readers 152 1 normcomp
5875868 SSD 2300000 65536 64 48 random_writers 152 1 gammacomp
5876019 SSD 2300000 65536 64 56 random_readers 152 1 normcomp
5876020 SSD 2300000 65536 64 56 random_writers 152 1 weibullcomp
5876171 SSD 2300000 65536 64 64 random_readers 152 2 lnormcomp
5876172 SSD 2300000 65536 64 64 random_writers 152 2 normcomp
5876323 SSD 2300000 65536 256 1 random_readers 152 3 lnormcomp
5876324 SSD 2300000 65536 256 1 random_writers 152 2 lnormcomp
5876475 SSD 2300000 65536 256 8 random_readers 152 5 lnormcomp
5876476 SSD 2300000 65536 256 8 random_writers 152 1 weibullcomp
5876627 SSD 2300000 65536 256 16 random_readers 152 4 normcomp
5876628 SSD 2300000 65536 256 16 random_writers 152 1 gammacomp
5876779 SSD 2300000 65536 256 24 random_readers 152 1 normcomp
5876780 SSD 2300000 65536 256 24 random_writers 152 1 gammacomp
5876931 SSD 2300000 65536 256 32 random_readers 152 1 lnormcomp
5876932 SSD 2300000 65536 256 32 random_writers 152 1 weibullcomp
5877083 SSD 2300000 65536 256 40 random_readers 152 1 gammacomp
5877084 SSD 2300000 65536 256 40 random_writers 152 1 weibullcomp
5877235 SSD 2300000 65536 256 48 random_readers 152 1 normcomp
5877236 SSD 2300000 65536 256 48 random_writers 152 1 gammacomp
5877387 SSD 2300000 65536 256 56 random_readers 152 1 normcomp
5877388 SSD 2300000 65536 256 56 random_writers 152 1 weibullcomp
5877539 SSD 2300000 65536 256 64 random_readers 152 1 normcomp
5877540 SSD 2300000 65536 256 64 random_writers 152 2 weibullcomp
5877691 SSD 2300000 65536 1024 1 random_readers 152 2 lnormcomp
5877692 SSD 2300000 65536 1024 1 random_writers 152 2 lnormcomp
5877843 SSD 2300000 65536 1024 8 random_readers 152 4 normcomp
5877844 SSD 2300000 65536 1024 8 random_writers 152 1 weibullcomp
5877995 SSD 2300000 65536 1024 16 random_readers 152 2 lnormcomp
5877996 SSD 2300000 65536 1024 16 random_writers 152 1 weibullcomp
5878067 SSD 2300000 65536 1024 24 random_readers 152 1 normcomp
5878068 SSD 2300000 65536 1024 24 random_writers 152 1 gammacomp
5878159 SSD 2000000 32768 4 1 random_readers 152 2 lnormcomp
5878160 SSD 2000000 32768 4 1 random_writers 152 2 normcomp
5878303 SSD 2300000 65536 1024 32 random_readers 152 1 gammacomp
5878304 SSD 2300000 65536 1024 32 random_writers 152 1 weibullcomp
5878455 SSD 2300000 65536 1024 40 random_readers 152 1 normcomp
5878456 SSD 2300000 65536 1024 40 random_writers 152 1 weibullcomp
5878527 SSD 2300000 65536 1024 48 random_readers 152 1 normcomp
5878528 SSD 2300000 65536 1024 48 random_writers 152 2 lnormcomp
5878763 SSD 2300000 65536 1024 56 random_readers 152 1 lnormcomp
5878764 SSD 2300000 65536 1024 56 random_writers 152 2 lnormcomp
5878915 SSD 2300000 65536 1024 64 random_readers 152 1 normcomp
5878916 SSD 2300000 65536 1024 64 random_writers 152 2 weibullcomp
5878987 SSD 2300000 65536 4096 1 random_readers 152 2 normcomp
5878988 SSD 2300000 65536 4096 1 random_writers 152 3 normcomp
5879223 SSD 2300000 65536 4096 8 random_readers 152 5 normcomp
5879224 SSD 2300000 65536 4096 8 random_writers 152 1 weibullcomp
5879375 SSD 2300000 65536 4096 16 random_readers 152 5 normcomp
5879376 SSD 2300000 65536 4096 16 random_writers 152 1 gammacomp
5879527 SSD 2300000 65536 4096 24 random_readers 152 1 normcomp
5879528 SSD 2300000 65536 4096 24 random_writers 152 1 gammacomp
5879599 SSD 2300000 65536 4096 32 random_readers 152 1 gammacomp
5879600 SSD 2300000 65536 4096 32 random_writers 152 1 gammacomp
5879835 SSD 2300000 65536 4096 40 random_readers 152 1 gammacomp
5879836 SSD 2300000 65536 4096 40 random_writers 152 1 gammacomp
5879987 SSD 2300000 65536 4096 48 random_readers 152 1 normcomp
5879988 SSD 2300000 65536 4096 48 random_writers 152 1 normcomp
5880059 SSD 2300000 65536 4096 56 random_readers 152 1 normcomp
5880060 SSD 2300000 65536 4096 56 random_writers 152 1 weibullcomp
5880295 SSD 2300000 65536 4096 64 random_readers 152 1 lnormcomp
5880296 SSD 2300000 65536 4096 64 random_writers 152 2 weibullcomp
5880447 SSD 2300000 65536 8192 1 random_readers 152 2 lnormcomp
5880448 SSD 2300000 65536 8192 1 random_writers 152 2 normcomp
5880599 SSD 2300000 65536 8192 8 random_readers 152 4 normcomp
5880600 SSD 2300000 65536 8192 8 random_writers 152 2 lnormcomp
5880751 SSD 2300000 65536 8192 16 random_readers 152 5 lnormcomp
5880752 SSD 2300000 65536 8192 16 random_writers 152 1 weibullcomp
5880903 SSD 2300000 65536 8192 24 random_readers 152 1 gammacomp
5880904 SSD 2300000 65536 8192 24 random_writers 152 1 gammacomp
5881055 SSD 2300000 65536 8192 32 random_readers 152 1 gammacomp
5881056 SSD 2300000 65536 8192 32 random_writers 152 1 gammacomp
5881127 SSD 2300000 65536 8192 40 random_readers 152 1 gammacomp
5881128 SSD 2300000 65536 8192 40 random_writers 152 1 gammacomp
5881363 SSD 2300000 65536 8192 48 random_readers 152 1 normcomp
5881364 SSD 2300000 65536 8192 48 random_writers 152 1 gammacomp
5881515 SSD 2300000 65536 8192 56 random_readers 152 1 lnormcomp
5881516 SSD 2300000 65536 8192 56 random_writers 152 1 weibullcomp
5881587 SSD 2300000 65536 8192 64 random_readers 152 2 lnormcomp
5881588 SSD 2300000 65536 8192 64 random_writers 152 2 weibullcomp
5881823 SSD 2300000 65536 16384 1 random_readers 152 2 lnormcomp
5881824 SSD 2300000 65536 16384 1 random_writers 152 2 normcomp
5881975 SSD 2300000 65536 16384 8 random_readers 152 5 normcomp
5881976 SSD 2300000 65536 16384 8 random_writers 152 2 normcomp
5882131 SSD 2300000 65536 16384 16 random_readers 152 4 lnormcomp
5882132 SSD 2300000 65536 16384 16 random_writers 152 1 weibullcomp
5882283 SSD 2300000 65536 16384 24 random_readers 152 1 weibullcomp
5882284 SSD 2300000 65536 16384 24 random_writers 152 1 gammacomp
5882435 SSD 2300000 65536 16384 32 random_readers 152 1 gammacomp
5882436 SSD 2300000 65536 16384 32 random_writers 152 1 gammacomp
5882587 SSD 2300000 65536 16384 40 random_readers 152 1 lnormcomp
5882588 SSD 2300000 65536 16384 40 random_writers 152 1 gammacomp
5882739 SSD 2300000 65536 16384 48 random_readers 152 1 lnormcomp
5882740 SSD 2300000 65536 16384 48 random_writers 152 2 lnormcomp
5882891 SSD 2300000 65536 16384 56 random_readers 152 2 lnormcomp
5882892 SSD 2300000 65536 16384 56 random_writers 152 2 weibullcomp
5883043 SSD 2300000 65536 16384 64 random_readers 152 1 lnormcomp
5883044 SSD 2300000 65536 16384 64 random_writers 152 2 lnormcomp
5883315 SSD 2000000 32768 4 8 random_readers 152 5 lnormcomp
5883316 SSD 2000000 32768 4 8 random_writers 152 1 weibullcomp
5883467 SSD 2000000 32768 4 16 random_readers 152 5 lnormcomp
5883468 SSD 2000000 32768 4 16 random_writers 152 1 weibullcomp
5883619 SSD 2000000 32768 4 24 random_readers 152 1 lnormcomp
5883620 SSD 2000000 32768 4 24 random_writers 152 1 gammacomp
5883771 SSD 2000000 32768 4 32 random_readers 152 1 lnormcomp
5883772 SSD 2000000 32768 4 32 random_writers 152 1 gammacomp
5883923 SSD 2000000 32768 4 40 random_readers 152 2 lnormcomp
5883924 SSD 2000000 32768 4 40 random_writers 152 1 weibullcomp
5884075 SSD 2000000 32768 4 48 random_readers 152 1 lnormcomp
5884076 SSD 2000000 32768 4 48 random_writers 152 1 gammacomp
5884227 SSD 2000000 32768 4 56 random_readers 152 2 lnormcomp
5884228 SSD 2000000 32768 4 56 random_writers 152 1 normcomp
5884379 SSD 2000000 32768 4 64 random_readers 152 2 lnormcomp
5884380 SSD 2000000 32768 4 64 random_writers 152 1 normcomp
5884531 SSD 2000000 32768 16 1 random_readers 152 4 lnormcomp
5884532 SSD 2000000 32768 16 1 random_writers 152 2 normcomp
5884683 SSD 2000000 32768 16 8 random_readers 152 5 normcomp
5884684 SSD 2000000 32768 16 8 random_writers 152 1 gammacomp
5884835 SSD 2000000 32768 16 16 random_readers 152 5 normcomp
5884836 SSD 2000000 32768 16 16 random_writers 152 1 weibullcomp
5884987 SSD 2000000 32768 16 24 random_readers 152 1 normcomp
5884988 SSD 2000000 32768 16 24 random_writers 152 1 weibullcomp
5885139 SSD 2000000 32768 16 32 random_readers 152 1 lnormcomp
5885140 SSD 2000000 32768 16 32 random_writers 152 1 weibullcomp
5885291 SSD 2000000 32768 16 40 random_readers 152 1 lnormcomp
5885292 SSD 2000000 32768 16 40 random_writers 152 1 gammacomp
5885443 SSD 2000000 32768 16 48 random_readers 152 2 lnormcomp
5885444 SSD 2000000 32768 16 48 random_writers 152 1 gammacomp
5885595 SSD 2000000 32768 16 56 random_readers 152 2 lnormcomp
5885596 SSD 2000000 32768 16 56 random_writers 152 1 gammacomp
5885747 SSD 2000000 32768 16 64 random_readers 152 2 lnormcomp
5885748 SSD 2000000 32768 16 64 random_writers 152 1 gammacomp
5885899 SSD 2000000 32768 64 1 random_readers 152 4 lnormcomp
5885900 SSD 2000000 32768 64 1 random_writers 152 2 lnormcomp
5886051 SSD 2000000 32768 64 8 random_readers 152 4 normcomp
5886052 SSD 2000000 32768 64 8 random_writers 152 1 gammacomp
5886203 SSD 2000000 32768 64 16 random_readers 152 5 normcomp
5886204 SSD 2000000 32768 64 16 random_writers 152 1 weibullcomp
5886355 SSD 2000000 32768 64 24 random_readers 152 1 normcomp
5886356 SSD 2000000 32768 64 24 random_writers 152 1 weibullcomp
5886507 SSD 2000000 32768 64 32 random_readers 152 1 normcomp
5886508 SSD 2000000 32768 64 32 random_writers 152 1 weibullcomp
5886659 SSD 2000000 32768 64 40 random_readers 152 1 lnormcomp
5886660 SSD 2000000 32768 64 40 random_writers 152 1 weibullcomp
5886811 SSD 2000000 32768 64 48 random_readers 152 1 gammacomp
5886812 SSD 2000000 32768 64 48 random_writers 152 1 gammacomp
5886963 SSD 2000000 32768 64 56 random_readers 152 2 lnormcomp
5886964 SSD 2000000 32768 64 56 random_writers 152 1 weibullcomp
5887115 SSD 2000000 32768 64 64 random_readers 152 2 normcomp
5887116 SSD 2000000 32768 64 64 random_writers 152 1 normcomp
5887267 SSD 2000000 32768 256 1 random_readers 152 5 normcomp
5887268 SSD 2000000 32768 256 1 random_writers 152 2 lnormcomp
5887419 SSD 2000000 32768 256 8 random_readers 152 5 lnormcomp
5887420 SSD 2000000 32768 256 8 random_writers 152 1 weibullcomp
5887571 SSD 2000000 32768 256 16 random_readers 152 5 normcomp
5887572 SSD 2000000 32768 256 16 random_writers 152 1 weibullcomp
5887723 SSD 2000000 32768 256 24 random_readers 152 1 gammacomp
5887724 SSD 2000000 32768 256 24 random_writers 152 1 weibullcomp
5887875 SSD 2000000 32768 256 32 random_readers 152 1 normcomp
5887876 SSD 2000000 32768 256 32 random_writers 152 1 gammacomp
5888027 SSD 2000000 32768 256 40 random_readers 152 1 lnormcomp
5888028 SSD 2000000 32768 256 40 random_writers 152 1 gammacomp
5888179 SSD 2000000 32768 256 48 random_readers 152 1 weibullcomp
5888180 SSD 2000000 32768 256 48 random_writers 152 1 weibullcomp
5888331 SSD 2000000 32768 256 56 random_readers 152 2 normcomp
5888332 SSD 2000000 32768 256 56 random_writers 152 1 gammacomp
5888483 SSD 2000000 32768 256 64 random_readers 152 2 lnormcomp
5888484 SSD 2000000 32768 256 64 random_writers 152 1 normcomp
5888635 SSD 2000000 32768 1024 1 random_readers 152 3 lnormcomp
5888636 SSD 2000000 32768 1024 1 random_writers 152 2 lnormcomp
5888787 SSD 2000000 32768 1024 8 random_readers 152 5 normcomp
5888788 SSD 2000000 32768 1024 8 random_writers 152 1 weibullcomp
5888939 SSD 2000000 32768 1024 16 random_readers 152 3 normcomp
5888940 SSD 2000000 32768 1024 16 random_writers 152 1 weibullcomp
5889011 SSD 2000000 32768 1024 24 random_readers 152 1 normcomp
5889012 SSD 2000000 32768 1024 24 random_writers 152 1 gammacomp
5889103 SSD 2000000 65536 4 1 random_readers 152 3 lnormcomp
5889104 SSD 2000000 65536 4 1 random_writers 152 2 normcomp
5889247 SSD 2000000 32768 1024 32 random_readers 152 1 gammacomp
5889248 SSD 2000000 32768 1024 32 random_writers 152 1 gammacomp
5889399 SSD 2000000 32768 1024 40 random_readers 152 1 normcomp
5889400 SSD 2000000 32768 1024 40 random_writers 152 1 gammacomp
5889471 SSD 2000000 32768 1024 48 random_readers 152 1 normcomp
5889472 SSD 2000000 32768 1024 48 random_writers 152 1 gammacomp
5889707 SSD 2000000 32768 1024 56 random_readers 152 1 gammacomp
5889708 SSD 2000000 32768 1024 56 random_writers 152 1 weibullcomp
5889859 SSD 2000000 32768 1024 64 random_readers 152 1 lnormcomp
5889860 SSD 2000000 32768 1024 64 random_writers 152 1 gammacomp
5889931 SSD 2000000 32768 4096 1 random_readers 152 5 lnormcomp
5889932 SSD 2000000 32768 4096 1 random_writers 152 2 lnormcomp
5890167 SSD 2000000 32768 4096 8 random_readers 152 5 normcomp
5890168 SSD 2000000 32768 4096 8 random_writers 152 1 weibullcomp
5890319 SSD 2000000 32768 4096 16 random_readers 152 4 normcomp
5890320 SSD 2000000 32768 4096 16 random_writers 152 1 gammacomp
5890471 SSD 2000000 32768 4096 24 random_readers 152 1 normcomp
5890472 SSD 2000000 32768 4096 24 random_writers 152 1 gammacomp
5890543 SSD 2000000 32768 4096 32 random_readers 152 1 gammacomp
5890544 SSD 2000000 32768 4096 32 random_writers 152 1 gammacomp
